m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
109.065	31.806	32.798	1.031
109.076	31.786	32.734	1.030
109.089	31.793	32.669	1.028
109.101	31.780	32.669	1.028
110.060	3.843	3.745	0.975
110.073	3.824	3.745	0.979
110.084	3.811	3.778	0.991
110.109	3.798	3.745	0.986
111.080	11.054	10.428	0.943
111.092	11.054	10.428	0.943
111.104	11.041	10.428	0.944
111.117	11.060	10.428	0.943
112.007	2.245	1.969	0.877
112.052	2.252	2.001	0.889
112.088	2.233	2.001	0.896
112.112	2.252	2.034	0.903
113.015	11.561	12.204	1.056
113.060	11.548	12.139	1.051
113.096	11.587	12.139	1.048
113.107	11.587	12.172	1.050
114.091	7.924	8.588	1.084
114.128	7.930	8.652	1.091
115.075	7.199	7.329	1.018
115.112	7.180	7.265	1.012
115.123	7.180	7.265	1.012
116.143	1.540	1.743	1.132
117.070	30.279	30.184	0.997
117.078	30.266	30.184	0.997
117.091	30.260	30.216	0.999
117.102	30.266	30.248	0.999
117.127	30.215	30.184	0.999
118.065	2.374	2.195	0.925
118.078	2.380	2.227	0.936
118.081	2.374	2.227	0.938
118.086	2.374	2.227	0.938
119.060	10.208	9.880	0.968
119.086	10.214	9.848	0.964
120.081	1.584	1.808	1.141
121.052	15.216	16.689	1.097
121.065	15.197	16.689	1.098
121.089	15.204	16.593	1.091
121.101	15.197	16.593	1.092
122.060	2.438	1.937	0.795
122.084	2.438	1.937	0.795
122.096	2.470	1.970	0.797
123.092	8.983	9.298	1.035
124.039	1.565	1.259	0.804
124.057	1.572	1.259	0.801
125.042	8.662	8.686	1.003
125.060	8.688	8.751	1.007
125.071	8.701	8.783	1.009
125.084	8.688	8.751	1.007
125.096	8.714	8.783	1.008
125.107	8.714	8.783	1.008
125.120	8.720	8.783	1.007
127.112	25.058	25.117	1.002
127.136	25.058	25.084	1.001
127.903	3.002	3.003	1.000
128.120	3.696	3.842	1.040
128.143	3.721	3.907	1.050
128.911	7.366	6.780	0.921
129.045	7.976	7.620	0.955
129.070	7.982	7.620	0.955
129.091	7.931	7.652	0.965
129.127	7.944	7.717	0.971
129.139	7.937	7.717	0.972
129.151	7.918	7.685	0.971
131.060	7.186	7.459	1.038
131.107	7.186	7.491	1.042
131.143	7.154	7.426	1.038
131.154	7.161	7.426	1.037
132.066	1.116	0.904	0.810
132.102	1.084	0.936	0.864
133.065	6.001	6.588	1.098
133.101	5.847	6.265	1.072
135.080	12.652	11.784	0.931
135.117	12.645	11.817	0.934
137.047	13.729	13.171	0.959
137.060	13.741	13.204	0.961
137.060	13.741	13.204	0.961
137.071	13.735	13.204	0.961
137.132	13.722	13.204	0.962
139.148	6.063	5.715	0.943
144.175	1.700	2.227	1.310
145.076	13.535	12.525	0.925
145.122	13.535	12.525	0.925
145.962	2.091	2.002	0.957
145.968	2.104	2.066	0.982
146.970	2.573	2.551	0.991
146.976	2.586	2.583	0.999
148.088	0.994	1.097	1.104
148.125	0.988	1.033	1.046
149.096	6.732	6.297	0.935
151.075	4.498	4.617	1.027
152.120	1.013	1.388	1.370
153.055	6.384	6.457	1.011
153.070	6.378	6.425	1.007
153.127	6.384	6.425	1.006
153.151	6.384	6.457	1.011
153.980	1.122	1.194	1.064
155.086	6.038	5.618	0.930
155.107	6.025	5.618	0.932
155.142	5.999	5.586	0.931
157.159	4.183	4.908	1.173
159.174	6.352	6.394	1.007
161.132	1.892	1.679	0.887
162.128	0.667	0.936	1.403
163.063	3.555	3.584	1.008
163.075	3.555	3.584	1.008
163.099	3.548	3.584	1.010
163.123	3.529	3.519	0.997
163.136	3.555	3.552	0.999
163.148	3.561	3.552	0.997
165.091	2.579	2.615	1.014
165.985	1.084	1.194	1.102
166.062	1.129	1.227	1.087
166.078	1.129	1.227	1.087
166.135	1.135	1.259	1.109
167.070	4.325	4.069	0.941
167.086	4.337	4.069	0.938
174.140	3.907	4.100	1.049
175.148	1.110	1.194	1.076
178.062	0.673	0.549	0.815
178.123	0.686	0.581	0.846
179.086	1.148	1.517	1.321
179.107	1.135	1.517	1.336
179.128	1.103	1.517	1.375
179.929	0.737	0.968	1.313
180.081	0.725	0.968	1.336
180.093	0.725	0.968	1.336
180.151	0.705	0.968	1.372
180.937	5.473	5.619	1.027
181.076	5.525	5.683	1.029
181.101	5.531	5.683	1.027
181.159	5.531	5.683	1.027
181.170	5.531	5.683	1.027
182.109	0.744	0.581	0.781
183.047	5.640	5.425	0.962
183.080	5.640	5.425	0.962
186.140	0.577	0.710	1.230
187.148	1.392	1.582	1.136
188.937	0.834	0.839	1.006
189.164	0.866	0.968	1.118
191.143	2.900	2.874	0.991
192.093	2.316	2.195	0.948
193.101	5.327	5.329	1.000
193.122	5.224	5.135	0.983
194.154	2.162	2.325	1.075
195.065	1.713	2.002	1.169
195.138	1.649	1.873	1.136
197.132	1.540	1.291	0.839
199.148	2.277	2.518	1.106
201.139	9.919	9.654	0.973
201.233	9.899	9.621	0.972
203.086	0.808	0.839	1.038
203.154	0.834	0.904	1.084
204.187	0.436	0.452	1.036
205.157	1.097	0.936	0.853
205.195	1.110	0.936	0.843
211.148	14.091	13.658	0.969
228.093	13.646	13.269	0.972
228.269	13.620	13.366	0.981
237.164	1.007	0.775	0.769
239.007	0.936	0.774	0.827
239.179	0.911	0.742	0.815
150.000	586.816	586.922	1.000
