m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
17.026	105.546	104.734	0.992
18.010	7443.573	7284.667	0.979
18.034	7458.537	7299.426	0.979
19.018	516936.781	516806.437	1.000
21.022	1987.091	1992.745	1.003
26.015	6.845	6.879	1.005
27.010	29.581	28.828	0.975
27.994	27.469	25.372	0.924
28.006	27.500	25.533	0.928
28.018	27.461	25.566	0.931
28.031	27.523	25.598	0.930
29.002	4635.318	4658.445	1.005
29.013	4635.773	4658.920	1.005
29.026	4635.592	4658.689	1.005
29.039	4634.956	4658.151	1.005
29.997	3491.340	3493.653	1.001
30.021	3491.240	3493.833	1.001
30.034	3490.583	3493.112	1.001
30.046	3488.792	3491.518	1.001
31.005	127.966	125.988	0.985
31.018	127.912	126.440	0.988
31.029	127.656	126.311	0.989
31.042	127.128	125.504	0.987
31.054	126.004	124.633	0.989
31.989	57317.258	57224.492	0.998
32.049	57252.199	57160.070	0.998
32.989	14554.529	14577.303	1.002
32.989	14554.242	14577.012	1.002
32.997	14567.634	14590.768	1.002
33.033	14572.228	14597.514	1.002
33.045	14570.780	14595.704	1.002
33.987	433.566	434.972	1.003
33.997	433.960	435.656	1.004
34.005	433.870	435.530	1.004
34.995	42.260	43.551	1.031
35.005	42.213	43.293	1.026
35.976	8.211	8.460	1.030
36.984	19780.893	19874.002	1.005
37.028	19789.705	19882.979	1.005
41.002	392.596	405.570	1.033
41.026	392.708	405.896	1.034
41.039	392.516	405.575	1.033
42.034	155.334	153.824	0.990
43.018	1066.050	975.760	0.915
43.054	1062.575	972.576	0.915
43.989	60.306	55.563	0.921
44.001	60.345	55.692	0.923
44.062	58.924	54.304	0.922
44.997	1049.897	1118.060	1.065
45.033	1049.235	1117.227	1.065
45.992	56.264	52.753	0.938
46.021	56.225	52.688	0.937
47.013	163.127	160.226	0.982
47.037	163.088	160.226	0.982
47.049	162.979	160.129	0.983
47.060	163.010	160.290	0.983
47.984	8.342	8.784	1.053
49.011	17.546	18.723	1.067
49.992	9.658	9.910	1.026
51.000	22.937	23.628	1.030
52.012	1.792	1.970	1.099
52.018	1.823	2.066	1.133
53.026	6.975	7.103	1.018
53.939	3.103	3.325	1.071
54.046	3.158	3.487	1.104
54.947	93.120	92.707	0.996
57.033	337.490	347.610	1.030
57.070	337.414	347.482	1.030
59.049	6883.351	6621.772	0.962
59.086	6879.748	6618.478	0.962
61.028	1174.263	1031.099	0.878
61.065	1173.741	1030.424	0.878
62.995	286.678	332.356	1.159
63.026	286.694	332.552	1.160
64.003	9.326	10.717	1.149
65.020	15.678	19.432	1.239
68.049	7.153	7.264	1.015
69.033	66.924	68.437	1.023
69.070	66.870	68.437	1.023
71.049	55.433	59.330	1.070
71.086	55.464	59.362	1.070
73.065	217.657	222.924	1.024
75.044	146.554	149.204	1.018
75.068	146.508	149.108	1.018
77.060	46.060	45.908	0.997
78.046	7.815	7.589	0.971
79.054	29.280	26.668	0.911
80.049	3.616	3.358	0.929
81.070	60.350	56.324	0.933
82.078	6.029	5.521	0.916
82.989	50.183	50.940	1.015
83.010	50.277	51.004	1.014
83.049	50.300	51.134	1.017
83.086	50.315	51.198	1.018
83.911	6.619	6.425	0.971
84.081	8.179	8.266	1.011
84.919	320.873	321.586	1.002
85.065	350.706	353.147	1.007
85.101	350.566	353.019	1.007
86.036	25.987	27.406	1.055
86.060	25.979	27.342	1.052
86.096	25.956	27.278	1.051
87.044	28.152	27.246	0.968
87.080	28.074	27.085	0.965
88.112	9.450	9.459	1.001
89.023	129.768	126.490	0.975
89.042	129.792	126.490	0.975
89.060	129.769	126.490	0.975
89.096	129.668	126.329	0.974
90.055	7.867	7.330	0.932
91.039	76.350	75.635	0.991
91.050	76.474	75.700	0.990
91.058	76.506	75.732	0.990
92.062	39.987	38.380	0.960
93.033	895.074	883.093	0.987
93.070	895.139	883.063	0.987
94.041	70.727	70.238	0.993
95.049	43.950	43.875	0.998
95.086	43.935	43.810	0.997
96.057	4.795	4.423	0.922
97.040	23.027	22.212	0.965
97.065	22.988	22.148	0.963
97.101	22.972	22.115	0.963
97.967	4.058	3.778	0.931
98.975	36.725	37.930	1.033
99.080	36.880	37.994	1.030
99.092	36.864	37.962	1.030
99.104	36.849	37.930	1.029
99.117	36.849	37.930	1.029
101.060	24.050	24.698	1.027
101.096	24.057	24.698	1.027
102.025	4.043	3.746	0.927
102.068	4.012	3.778	0.942
102.104	4.020	3.778	0.940
102.128	3.996	3.746	0.937
103.032	28.921	21.435	0.741
103.042	28.921	21.403	0.740
103.075	28.929	21.403	0.740
103.112	28.851	21.209	0.735
103.123	28.828	21.145	0.733
104.047	3.631	3.035	0.836
104.049	3.631	3.035	0.836
104.062	3.616	3.002	0.830
105.037	209.768	207.881	0.991
105.057	209.768	207.881	0.991
105.070	209.737	207.913	0.991
106.078	20.448	20.822	1.018
107.049	60.707	57.975	0.955
107.086	60.692	57.878	0.954
108.057	8.388	7.491	0.893
108.081	8.380	7.458	0.890
108.093	8.388	7.426	0.885
109.065	25.609	24.245	0.947
109.076	25.601	24.277	0.948
109.089	25.609	24.342	0.951
109.101	25.601	24.342	0.951
110.060	3.096	2.744	0.886
110.073	3.096	2.809	0.907
110.084	3.111	2.841	0.913
110.109	3.119	2.874	0.921
111.080	11.041	11.171	1.012
111.092	11.041	11.171	1.012
111.104	11.049	11.138	1.008
111.117	11.026	11.138	1.010
112.007	2.568	2.260	0.880
112.052	2.615	2.260	0.864
112.088	2.576	2.292	0.890
112.112	2.568	2.260	0.880
113.015	11.832	11.978	1.012
