m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
53.026	6.920	6.845	0.989
53.939	2.307	2.292	0.994
54.046	2.412	2.680	1.111
54.947	76.276	74.563	0.978
57.033	212.808	190.998	0.898
57.070	212.694	190.836	0.897
59.049	10066.045	10007.779	0.994
59.086	10060.385	10002.583	0.994
61.028	968.035	942.878	0.974
61.065	967.524	942.559	0.974
62.995	124.437	116.997	0.940
63.026	124.332	116.932	0.940
64.003	3.890	4.165	1.071
65.020	6.340	5.910	0.932
68.049	6.873	6.457	0.940
69.033	63.416	62.883	0.992
69.070	63.407	62.915	0.992
71.049	53.179	48.839	0.918
71.086	53.141	48.839	0.919
73.065	128.378	117.129	0.912
75.044	85.363	77.049	0.903
75.068	85.325	76.952	0.902
77.060	55.719	55.203	0.991
78.046	8.762	9.107	1.039
79.054	23.799	24.083	1.012
80.049	2.907	3.358	1.155
81.070	29.459	29.020	0.985
82.078	4.070	4.424	1.087
82.989	46.501	44.195	0.950
83.010	46.539	44.195	0.950
83.049	46.558	44.260	0.951
83.086	46.568	44.260	0.950
83.911	7.150	7.684	1.075
84.081	8.819	9.655	1.095
84.919	231.598	219.145	0.946
85.065	249.628	237.450	0.951
85.101	249.570	237.321	0.951
86.036	19.539	18.723	0.958
86.060	19.510	18.627	0.955
86.096	19.548	18.756	0.959
87.044	16.069	15.462	0.962
87.080	16.098	15.559	0.967
88.112	4.528	4.618	1.020
89.023	105.344	101.523	0.964
89.042	105.373	101.523	0.963
89.060	105.354	101.491	0.963
89.096	105.268	101.362	0.963
90.055	6.978	6.458	0.925
91.039	78.247	78.025	0.997
91.050	78.543	78.219	0.996
91.058	78.600	78.284	0.996
92.062	46.695	46.770	1.002
93.033	1092.451	1119.890	1.025
93.070	1092.512	1119.829	1.025
94.041	87.040	87.251	1.002
95.049	27.927	28.314	1.014
95.086	27.870	28.120	1.009
96.057	3.756	3.261	0.868
97.040	17.453	16.563	0.949
97.065	17.462	16.595	0.950
97.101	17.510	16.692	0.953
97.967	4.004	4.198	1.048
98.975	16.212	15.722	0.970
99.080	16.317	15.819	0.969
99.092	16.317	15.787	0.968
99.104	16.288	15.755	0.967
99.117	16.269	15.755	0.968
101.060	25.744	24.920	0.968
101.096	25.725	24.920	0.969
102.025	4.252	3.745	0.881
102.068	4.242	3.778	0.890
102.104	4.252	3.778	0.888
102.128	4.214	3.778	0.897
103.032	18.194	17.722	0.974
103.042	18.185	17.722	0.975
103.075	18.175	17.690	0.973
103.112	18.185	17.722	0.975
103.123	18.166	17.722	0.976
104.047	2.393	2.357	0.985
104.049	2.393	2.357	0.985
104.062	2.383	2.357	0.989
105.037	40.998	41.349	1.009
105.057	40.988	41.316	1.008
105.070	41.017	41.349	1.008
106.078	5.157	5.230	1.014
107.049	32.862	32.957	1.003
107.086	32.852	32.925	1.002
108.057	5.119	5.134	1.003
108.081	5.120	5.102	0.997
108.093	5.110	5.070	0.992
109.065	21.167	20.499	0.968
109.076	21.177	20.531	0.970
109.089	21.148	20.466	0.968
109.101	21.139	20.434	0.967
110.060	2.784	2.841	1.021
110.073	2.784	2.809	1.009
110.084	2.784	2.841	1.021
110.109	2.822	2.841	1.007
111.080	8.112	7.975	0.983
111.092	8.112	7.975	0.983
111.104	8.122	7.975	0.982
111.117	8.112	7.975	0.983
112.007	2.116	2.099	0.992
112.052	2.097	2.099	1.001
112.088	2.078	2.066	0.994
112.112	2.068	2.066	0.999
113.015	8.113	8.653	1.067
113.060	8.179	8.718	1.066
113.096	8.160	8.718	1.068
113.107	8.170	8.750	1.071
114.091	9.418	9.137	0.970
114.128	9.428	9.170	0.973
115.075	8.408	8.621	1.025
115.112	8.389	8.653	1.032
115.123	8.398	8.653	1.030
116.143	1.963	1.839	0.937
117.070	31.347	30.248	0.965
117.078	31.338	30.248	0.965
117.091	31.319	30.248	0.966
117.102	31.290	30.248	0.967
117.127	31.138	30.119	0.967
118.065	2.535	2.647	1.044
118.078	2.526	2.615	1.035
118.081	2.526	2.615	1.035
118.086	2.516	2.615	1.039
119.060	13.392	11.333	0.846
119.086	13.373	11.300	0.845
120.081	1.458	1.873	1.284
121.052	19.796	19.853	1.003
121.065	19.796	19.853	1.003
121.089	19.768	19.821	1.003
121.101	19.787	19.821	1.002
122.060	2.850	3.002	1.053
122.084	2.859	3.034	1.061
122.096	2.859	3.034	1.061
123.092	8.465	7.975	0.942
124.039	1.525	1.743	1.143
124.057	1.525	1.775	1.164
125.042	8.160	9.170	1.124
125.060	8.151	9.170	1.125
125.071	8.103	9.105	1.124
125.084	8.103	9.137	1.128
125.096	8.093	9.073	1.121
125.107	8.093	9.073	1.121
125.120	8.093	9.105	1.125
127.112	13.267	13.237	0.998
127.136	13.258	13.204	0.996
127.903	2.573	2.712	1.054
128.120	2.640	2.841	1.076
128.143	2.621	2.777	1.059
128.911	8.893	8.620	0.969
129.045	9.075	8.782	0.968
129.070	9.084	8.814	0.970
129.091	9.075	8.847	0.975
129.127	9.075	8.911	0.982
129.139	9.075	8.911	0.982
129.151	9.046	8.879	0.981
131.060	8.189	7.653	0.935
131.107	8.170	7.653	0.937
131.143	8.074	7.620	0.944
131.154	8.046	7.620	0.947
132.066	1.172	0.742	0.633
132.102	1.201	0.774	0.645
133.065	3.508	3.552	1.012
133.101	3.385	3.488	1.030
135.080	6.110	5.909	0.967
135.117	6.120	5.973	0.976
137.047	13.286	14.106	1.062
137.060	13.296	14.138	1.063
137.060	13.296	14.138	1.063
137.071	13.286	14.106	1.062
137.132	13.267	13.977	1.053
139.148	5.510	5.521	1.002
144.175	1.611	1.291	0.802
145.076	21.358	21.661	1.014
145.122	21.368	21.726	1.017
145.962	2.840	2.389	0.841
145.968	2.831	2.389	0.844
146.970	2.888	2.938	1.017
146.976	2.888	2.938	1.017
148.088	0.705	0.775	1.099
148.125	0.715	0.775	1.084
149.096	10.695	10.783	1.008
151.075	4.280	4.714	1.101
152.120	1.029	1.001	0.972
153.055	6.606	6.296	0.953
153.070	6.625	6.296	0.950
153.127	6.644	6.264	0.943
153.151	6.654	6.264	0.941
153.980	1.191	1.162	0.975
155.086	8.665	8.653	0.999
155.107	8.655	8.621	0.996
155.142	8.617	8.589	0.997
157.159	5.052	5.295	1.048
159.174	6.663	5.942	0.892
161.132	2.154	2.163	1.004
162.128	0.667	0.872	1.307
163.063	4.147	3.681	0.888
163.075	4.156	3.681	0.886
163.099	4.156	3.681	0.886
163.123	4.175	3.713	0.889
163.136	4.156	3.681	0.886
163.148	4.156	3.681	0.886
165.091	2.021	1.775	0.879
165.985	0.762	0.936	1.228
166.062	0.772	0.936	1.213
166.078	0.781	0.936	1.198
166.135	0.772	0.903	1.171
167.070	2.936	3.099	1.056
167.086	2.945	3.132	1.063
174.140	6.473	6.587	1.018
175.148	1.353	1.356	1.002
178.062	0.677	0.678	1.002
178.123	0.667	0.678	1.016
179.086	1.201	1.259	1.048
179.107	1.163	1.194	1.027
179.128	1.163	1.227	1.055
179.929	0.476	0.452	0.948
180.081	0.467	0.484	1.037
180.093	0.467	0.484	1.037
180.151	0.457	0.452	0.988
180.937	2.297	2.357	1.026
181.076	2.288	2.421	1.059
181.101	2.288	2.389	1.044
181.159	2.316	2.454	1.059
181.170	2.307	2.454	1.064
182.109	0.629	0.742	1.180
183.047	4.394	4.552	1.036
183.080	4.385	4.552	1.038
186.140	0.581	0.484	0.833
187.148	1.534	1.388	0.905
188.937	0.686	0.516	0.753
189.164	0.610	0.548	0.900
191.143	1.601	1.259	0.786
192.093	1.458	1.388	0.952
193.101	2.469	2.422	0.981
193.122	2.431	2.390	0.983
194.154	1.048	1.065	1.016
195.065	1.363	1.550	1.137
195.138	1.344	1.582	1.177
197.132	1.144	1.259	1.101
199.148	2.888	2.906	1.006
201.139	14.238	13.816	0.970
201.233	14.210	13.816	0.972
203.086	0.800	0.839	1.049
203.154	0.800	0.839	1.048
204.187	0.324	0.484	1.494
205.157	1.077	1.259	1.169
205.195	1.058	1.291	1.221
211.148	4.080	3.713	0.910
228.093	3.575	2.809	0.786
228.269	3.527	2.841	0.806
237.164	0.877	1.033	1.178
239.007	0.924	0.871	0.943
239.179	0.924	0.904	0.978
150.000	609.375	605.339	0.993
