m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
83.010	50.365	52.136	1.035
83.049	50.398	52.201	1.036
83.086	50.390	52.071	1.033
83.911	5.825	5.457	0.937
84.081	7.499	6.942	0.926
84.919	255.784	261.337	1.022
85.065	282.105	287.940	1.021
85.101	281.974	287.908	1.021
86.036	21.991	22.920	1.042
86.060	21.991	22.952	1.044
86.096	21.974	22.984	1.046
87.044	29.137	29.700	1.019
87.080	29.096	29.668	1.020
88.112	10.434	9.943	0.953
89.023	170.577	175.540	1.029
89.042	170.544	175.540	1.029
89.060	170.553	175.573	1.029
89.096	170.528	175.540	1.029
90.055	10.189	10.461	1.027
91.039	76.661	78.025	1.018
91.050	76.809	78.122	1.017
91.058	76.924	78.251	1.017
92.062	32.267	31.377	0.972
93.033	705.162	706.872	1.002
93.070	705.090	706.939	1.003
94.041	54.812	54.066	0.986
95.049	41.501	42.583	1.026
95.086	41.427	42.422	1.024
96.057	4.783	4.941	1.033
97.040	22.027	22.051	1.001
97.065	22.027	22.083	1.003
97.101	22.019	21.954	0.997
97.967	3.995	3.971	0.994
98.975	34.074	34.605	1.016
99.080	34.230	34.702	1.014
99.092	34.222	34.702	1.014
99.104	34.230	34.735	1.015
99.117	34.181	34.735	1.016
101.060	24.971	25.731	1.030
101.096	24.971	25.796	1.033
102.025	4.242	3.713	0.875
102.068	4.299	3.713	0.864
102.104	4.275	3.649	0.854
102.128	4.234	3.616	0.854
103.032	27.431	28.700	1.046
103.042	27.447	28.732	1.047
103.075	27.431	28.797	1.050
103.112	27.455	28.797	1.049
103.123	27.431	28.765	1.049
104.047	3.241	2.841	0.877
104.049	3.224	2.809	0.871
104.062	3.216	2.809	0.873
105.037	151.721	153.368	1.011
105.057	151.754	153.400	1.011
105.070	151.721	153.335	1.011
106.078	15.092	14.592	0.967
107.049	55.931	56.072	1.003
107.086	55.964	56.104	1.003
108.057	7.680	7.685	1.001
108.081	7.696	7.685	0.999
108.093	7.688	7.685	1.000
109.065	25.339	25.923	1.023
109.076	25.339	25.890	1.022
109.089	25.323	25.858	1.021
109.101	25.323	25.858	1.021
110.060	3.216	3.325	1.034
110.073	3.224	3.325	1.031
110.084	3.249	3.358	1.034
110.109	3.241	3.390	1.046
111.080	10.789	10.235	0.949
111.092	10.789	10.235	0.949
111.104	10.789	10.235	0.949
111.117	10.772	10.203	0.947
112.007	2.437	2.777	1.140
112.052	2.420	2.712	1.121
112.088	2.461	2.744	1.115
112.112	2.478	2.809	1.134
113.015	11.437	11.139	0.974
113.060	11.445	11.172	0.976
113.096	11.396	11.172	0.980
113.107	11.412	11.172	0.979
114.091	9.492	9.461	0.997
114.128	9.484	9.428	0.994
115.075	10.009	10.494	1.048
115.112	10.017	10.526	1.051
115.123	9.985	10.558	1.057
116.143	2.527	2.777	1.099
117.070	40.398	40.031	0.991
117.078	40.390	40.063	0.992
117.091	40.390	40.063	0.992
117.102	40.390	40.063	0.992
117.127	40.235	39.934	0.993
118.065	3.561	3.972	1.115
118.078	3.528	3.939	1.117
118.081	3.528	3.907	1.107
118.086	3.520	3.907	1.110
119.060	11.083	11.397	1.028
119.086	11.091	11.429	1.030
120.081	1.608	1.517	0.944
121.052	26.201	25.537	0.975
121.065	26.192	25.537	0.975
121.089	26.176	25.504	0.974
121.101	26.160	25.504	0.975
122.060	3.405	3.002	0.882
122.084	3.413	3.067	0.899
122.096	3.413	3.067	0.899
123.092	10.305	9.944	0.965
124.039	1.788	1.743	0.975
124.057	1.796	1.775	0.988
125.042	8.049	8.137	1.011
125.060	8.081	8.202	1.015
125.071	8.082	8.202	1.015
125.084	8.098	8.202	1.013
125.096	8.082	8.169	1.011
125.107	8.065	8.105	1.005
125.120	8.090	8.137	1.006
127.112	14.930	14.495	0.971
127.136	14.930	14.495	0.971
127.903	2.576	2.550	0.990
128.120	2.699	2.550	0.945
128.143	2.674	2.518	0.942
128.911	9.795	10.363	1.058
129.045	10.083	10.654	1.057
129.070	10.074	10.622	1.054
129.091	10.058	10.590	1.053
129.127	10.009	10.493	1.048
129.139	10.009	10.460	1.045
129.151	9.960	10.364	1.041
131.060	10.338	10.397	1.006
131.107	10.313	10.365	1.005
131.143	10.280	10.397	1.011
131.154	10.272	10.365	1.009
132.066	1.271	0.839	0.660
132.102	1.321	0.904	0.684
133.065	7.369	7.751	1.052
133.101	7.082	7.428	1.049
135.080	8.894	9.105	1.024
135.117	8.812	8.976	1.019
137.047	46.961	48.519	1.033
137.060	46.977	48.551	1.034
137.060	46.977	48.551	1.034
137.071	46.961	48.519	1.033
137.132	46.920	48.519	1.034
139.148	7.203	8.104	1.125
144.175	1.788	1.872	1.047
145.076	25.830	26.343	1.020
145.122	25.814	26.375	1.022
145.962	3.183	3.358	1.055
145.968	3.191	3.358	1.052
146.970	4.497	4.780	1.063
146.976	4.480	4.715	1.052
148.088	1.058	0.742	0.702
148.125	1.066	0.775	0.727
149.096	35.659	37.419	1.049
151.075	9.599	9.525	0.992
152.120	1.641	1.549	0.944
153.055	7.253	7.749	1.068
153.070	7.286	7.749	1.064
153.127	7.311	7.782	1.064
153.151	7.302	7.749	1.061
153.980	1.435	1.420	0.989
155.086	8.868	9.201	1.037
155.107	8.860	9.169	1.035
155.142	8.852	9.201	1.039
157.159	5.702	5.618	0.985
159.174	25.857	29.057	1.124
161.132	2.412	2.163	0.897
162.128	0.853	0.904	1.060
163.063	4.316	4.133	0.958
163.075	4.332	4.133	0.954
163.099	4.340	4.133	0.952
163.123	4.349	4.133	0.950
163.136	4.341	4.101	0.945
163.148	4.341	4.068	0.937
165.091	2.330	2.551	1.095
165.985	1.066	1.162	1.090
166.062	1.025	1.129	1.102
166.078	1.017	1.097	1.079
166.135	1.033	1.033	0.999
167.070	3.479	3.552	1.021
167.086	3.462	3.519	1.016
174.140	5.234	5.521	1.055
175.148	1.755	1.937	1.103
178.062	1.476	1.291	0.875
178.123	1.452	1.291	0.889
179.086	1.665	1.840	1.105
179.107	1.665	1.840	1.105
179.128	1.624	1.776	1.093
179.929	0.590	0.452	0.765
180.081	0.582	0.387	0.665
180.093	0.566	0.387	0.684
180.151	0.558	0.387	0.694
180.937	33.729	39.932	1.184
181.076	33.812	39.965	1.182
181.101	33.787	39.932	1.182
181.159	33.697	39.803	1.181
181.170	33.664	39.803	1.182
182.109	1.895	1.969	1.039
183.047	4.627	4.295	0.928
183.080	4.644	4.295	0.925
186.140	0.763	0.871	1.143
187.148	1.542	1.324	0.858
188.937	1.083	1.162	1.073
189.164	1.025	0.839	0.819
191.143	3.874	4.134	1.067
192.093	2.741	2.713	0.990
193.101	5.884	5.491	0.933
193.122	5.810	5.491	0.945
194.154	2.445	2.551	1.043
195.065	2.412	2.454	1.017
195.138	2.322	2.357	1.015
197.132	1.714	1.873	1.092
199.148	3.011	3.003	0.997
201.139	13.060	13.721	1.051
201.233	13.093	13.785	1.053
203.086	1.271	1.162	0.914
203.154	1.271	1.162	0.914
204.187	0.656	0.613	0.935
205.157	1.493	1.420	0.951
205.195	1.493	1.485	0.995
211.148	15.671	14.821	0.946
228.093	14.652	14.335	0.978
228.269	14.619	14.497	0.992
237.164	1.173	1.097	0.936
239.007	1.690	1.808	1.070
239.179	1.616	1.905	1.179
150.000	971.979	990.864	1.019
