m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
155.086	11.799	12.075	1.023
155.107	11.824	12.107	1.024
155.142	11.824	12.108	1.024
157.159	7.620	7.039	0.924
159.174	24.022	20.665	0.860
161.132	2.349	2.324	0.990
162.128	0.694	0.677	0.976
163.063	4.343	4.424	1.019
163.075	4.359	4.424	1.015
163.099	4.359	4.424	1.015
163.123	4.391	4.456	1.015
163.136	4.399	4.456	1.013
163.148	4.391	4.456	1.015
165.091	2.994	2.679	0.895
165.985	0.984	0.839	0.852
166.062	1.001	0.871	0.871
166.078	1.001	0.839	0.839
166.135	1.001	0.807	0.806
167.070	5.013	4.876	0.973
167.086	5.013	4.876	0.973
174.140	7.700	7.005	0.910
175.148	1.783	1.775	0.995
178.062	1.283	1.097	0.855
178.123	1.299	1.194	0.919
179.086	1.646	1.808	1.098
179.107	1.646	1.808	1.098
179.128	1.654	1.776	1.073
179.929	0.621	0.645	1.039
180.081	0.605	0.581	0.960
180.093	0.605	0.613	1.013
180.151	0.589	0.581	0.986
180.937	26.528	22.468	0.847
181.076	26.545	22.565	0.850
181.101	26.529	22.565	0.851
181.159	26.496	22.500	0.849
181.170	26.488	22.500	0.849
182.109	1.856	1.420	0.765
183.047	5.618	5.263	0.937
183.080	5.594	5.231	0.935
186.140	0.750	0.742	0.989
187.148	1.808	2.034	1.125
188.937	0.839	0.968	1.154
189.164	0.791	0.968	1.224
191.143	2.171	2.518	1.160
192.093	1.396	1.550	1.110
193.101	3.253	3.391	1.042
193.122	3.205	3.294	1.028
194.154	1.162	1.291	1.111
195.065	1.695	1.485	0.876
195.138	1.662	1.485	0.893
197.132	1.582	1.420	0.898
199.148	3.043	3.229	1.061
201.139	13.679	13.364	0.977
201.233	13.712	13.364	0.975
203.086	0.984	0.678	0.688
203.154	0.968	0.613	0.633
204.187	0.436	0.613	1.407
205.157	1.517	1.614	1.064
205.195	1.533	1.614	1.053
211.148	6.087	6.071	0.997
228.093	4.335	5.360	1.237
228.269	4.351	5.393	1.239
237.164	1.065	0.904	0.848
239.007	1.396	1.130	0.809
239.179	1.388	1.097	0.791
150.000	884.130	817.717	0.925
