m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
69.033	94.027	91.199	0.970
69.070	94.018	91.263	0.971
71.049	83.292	85.610	1.028
71.086	83.336	85.610	1.027
73.065	129.328	139.999	1.083
75.044	147.064	161.639	1.099
75.068	146.957	161.510	1.099
77.060	43.640	43.968	1.008
78.046	6.373	6.621	1.039
79.054	24.608	25.018	1.017
80.049	3.119	2.938	0.942
81.070	44.878	44.450	0.990
82.078	5.594	5.230	0.935
82.989	90.657	96.321	1.062
83.010	90.719	96.353	1.062
83.049	90.684	96.256	1.061
83.086	90.558	96.095	1.061
83.911	7.435	7.911	1.064
84.081	10.019	10.462	1.044
84.919	220.775	216.179	0.979
85.065	246.363	241.828	0.982
85.101	246.015	241.570	0.982
86.036	20.962	20.597	0.983
86.060	20.918	20.500	0.980
86.096	20.891	20.436	0.978
87.044	30.730	32.028	1.042
87.080	30.650	31.834	1.039
88.112	6.783	7.426	1.095
89.023	313.256	315.274	1.006
89.042	313.248	315.242	1.006
89.060	313.230	315.177	1.006
89.096	313.132	315.081	1.006
90.055	16.896	16.980	1.005
91.039	66.796	68.757	1.029
91.050	66.904	68.854	1.029
91.058	66.975	68.951	1.029
92.062	28.126	29.083	1.034
93.033	650.984	654.351	1.005
93.070	650.887	654.287	1.005
94.041	51.907	51.030	0.983
95.049	38.163	38.415	1.007
95.086	38.163	38.383	1.006
96.057	5.263	5.844	1.110
97.040	27.827	29.058	1.044
97.065	27.810	28.994	1.043
97.101	27.801	28.929	1.041
97.967	4.522	4.036	0.892
98.975	29.907	31.023	1.037
99.080	29.960	31.087	1.038
99.092	29.943	31.055	1.037
99.104	29.898	30.958	1.035
99.117	29.880	30.958	1.036
101.060	35.473	36.738	1.036
101.096	35.491	36.738	1.035
102.025	5.076	5.263	1.037
102.068	5.130	5.327	1.039
102.104	5.130	5.327	1.038
102.128	5.130	5.327	1.038
103.032	26.429	25.889	0.980
103.042	26.412	25.856	0.979
103.075	26.430	25.824	0.977
103.112	26.403	25.824	0.978
103.123	26.403	25.760	0.976
104.047	2.797	2.518	0.900
104.049	2.806	2.518	0.897
104.062	2.806	2.518	0.897
105.037	8.311	8.620	1.037
105.057	8.311	8.653	1.041
105.070	8.293	8.653	1.043
106.078	2.833	2.873	1.014
107.049	58.324	59.393	1.018
107.086	58.315	59.457	1.020
108.057	8.847	8.588	0.971
108.081	8.856	8.588	0.970
108.093	8.856	8.588	0.970
109.065	24.689	24.405	0.988
109.076	24.716	24.437	0.989
109.089	24.734	24.502	0.991
109.101	24.716	24.502	0.991
110.060	3.512	3.649	1.039
110.073	3.539	3.681	1.040
110.084	3.539	3.681	1.040
110.109	3.539	3.713	1.049
111.080	14.342	14.591	1.017
111.092	14.351	14.624	1.019
111.104	14.333	14.624	1.020
111.117	14.333	14.656	1.023
112.007	2.788	2.809	1.007
112.052	2.797	2.809	1.004
112.088	2.779	2.809	1.011
112.112	2.797	2.809	1.004
113.015	13.923	13.496	0.969
113.060	13.914	13.464	0.968
113.096	13.860	13.367	0.964
113.107	13.842	13.367	0.966
114.091	11.501	11.204	0.974
114.128	11.501	11.204	0.974
115.075	12.708	12.109	0.953
115.112	12.673	12.141	0.958
115.123	12.655	12.109	0.957
116.143	3.003	2.551	0.849
117.070	53.154	53.426	1.005
117.078	53.145	53.426	1.005
117.091	53.136	53.426	1.005
117.102	53.118	53.394	1.005
117.127	52.949	53.200	1.005
118.065	4.504	3.842	0.853
118.078	4.486	3.842	0.856
118.081	4.486	3.842	0.856
118.086	4.486	3.842	0.856
119.060	8.722	9.169	1.051
119.086	8.677	9.072	1.045
120.081	1.492	1.388	0.930
121.052	31.524	31.606	1.003
121.065	31.507	31.509	1.000
121.089	31.444	31.380	0.998
121.101	31.426	31.348	0.998
122.060	4.173	4.133	0.990
122.084	4.173	4.133	0.990
122.096	4.173	4.133	0.990
123.092	14.423	14.690	1.018
124.039	2.440	2.809	1.151
124.057	2.449	2.809	1.147
125.042	11.903	12.366	1.039
125.060	11.930	12.366	1.037
125.071	11.939	12.334	1.033
125.084	11.957	12.366	1.034
125.096	11.957	12.399	1.037
125.107	11.966	12.431	1.039
125.120	11.957	12.431	1.040
127.112	18.086	18.369	1.016
127.136	18.069	18.305	1.013
127.903	3.056	2.647	0.866
128.120	3.137	2.841	0.906
128.143	3.110	2.841	0.914
128.911	9.589	9.396	0.980
129.045	10.081	10.010	0.993
129.070	10.072	10.010	0.994
129.091	10.081	10.042	0.996
129.127	10.028	9.945	0.992
129.139	10.010	9.945	0.994
129.151	9.956	9.848	0.989
131.060	9.803	9.912	1.011
131.107	9.839	9.847	1.001
131.143	9.821	9.880	1.006
131.154	9.803	9.848	1.005
132.066	1.260	1.130	0.897
132.102	1.278	1.130	0.884
133.065	5.059	5.070	1.002
133.101	5.023	5.005	0.996
135.080	10.224	10.235	1.001
135.117	10.143	10.203	1.006
137.047	19.543	17.982	0.920
137.060	19.543	18.014	0.922
137.060	19.543	18.014	0.922
137.071	19.543	18.014	0.922
137.132	19.480	17.950	0.921
139.148	9.428	9.557	1.014
144.175	2.422	2.228	0.920
145.076	27.859	27.439	0.985
145.122	27.868	27.406	0.983
145.962	3.735	3.616	0.968
145.968	3.744	3.649	0.974
146.970	4.031	3.487	0.865
146.976	4.022	3.487	0.867
148.088	1.135	1.130	0.996
148.125	1.135	1.162	1.024
149.096	27.485	27.085	0.985
151.075	8.597	9.235	1.074
152.120	1.608	1.840	1.144
153.055	10.258	10.848	1.057
153.070	10.241	10.816	1.056
153.127	10.214	10.751	1.053
153.151	10.223	10.751	1.052
153.980	1.832	1.388	0.758
155.086	14.011	14.883	1.062
155.107	14.002	14.818	1.058
155.142	13.958	14.754	1.057
157.159	7.829	8.459	1.081
159.174	14.621	13.852	0.947
161.132	2.458	2.163	0.880
162.128	0.786	0.742	0.944
163.063	5.193	5.490	1.057
163.075	5.193	5.490	1.057
163.099	5.193	5.522	1.063
163.123	5.211	5.587	1.072
163.136	5.219	5.619	1.077
163.148	5.228	5.619	1.075
165.091	2.815	3.132	1.113
165.985	1.054	1.259	1.194
166.062	1.054	1.226	1.163
166.078	1.054	1.226	1.163
166.135	1.063	1.194	1.123
167.070	5.148	4.972	0.966
167.086	5.148	4.972	0.966
174.140	8.525	9.267	1.087
175.148	1.742	1.776	1.019
178.062	1.063	1.130	1.063
178.123	1.072	1.162	1.084
179.086	1.429	1.743	1.219
179.107	1.429	1.711	1.197
179.128	1.421	1.646	1.159
179.929	0.715	0.839	1.174
180.081	0.607	0.742	1.222
180.093	0.590	0.742	1.259
180.151	0.616	0.775	1.257
180.937	9.759	8.395	0.860
181.076	9.732	8.298	0.853
181.101	9.750	8.331	0.854
181.159	9.741	8.331	0.855
181.170	9.741	8.331	0.855
182.109	1.161	1.162	1.001
183.047	6.024	5.812	0.965
183.080	6.015	5.844	0.972
186.140	0.715	0.807	1.129
187.148	2.046	2.034	0.994
188.937	1.001	0.871	0.871
189.164	0.884	0.807	0.912
191.143	2.046	2.131	1.041
192.093	1.501	1.453	0.968
193.101	3.307	3.682	1.113
193.122	3.209	3.520	1.097
194.154	1.304	1.679	1.287
195.065	1.635	1.840	1.125
195.138	1.573	1.711	1.088
197.132	1.590	1.743	1.096
199.148	3.020	3.229	1.069
201.139	14.878	14.819	0.996
201.233	14.851	14.819	0.998
203.086	1.242	1.356	1.092
203.154	1.233	1.323	1.073
204.187	0.447	0.645	1.445
205.157	1.617	1.743	1.078
205.195	1.599	1.743	1.090
211.148	5.989	7.008	1.170
228.093	4.004	4.133	1.032
228.269	3.995	4.133	1.035
237.164	0.893	0.871	0.976
239.007	1.358	1.549	1.141
239.179	1.376	1.614	1.173
150.000	854.054	855.517	1.002
