m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
68.049	6.452	6.684	1.036
69.033	105.962	109.637	1.035
69.070	105.970	109.798	1.036
71.049	109.956	117.065	1.065
71.086	109.948	117.129	1.065
73.065	206.569	214.842	1.040
75.044	344.610	401.445	1.165
75.068	344.518	401.348	1.165
77.060	50.685	50.135	0.989
78.046	6.569	6.620	1.008
79.054	29.014	29.539	1.018
80.049	3.973	4.004	1.008
81.070	56.788	48.968	0.862
82.078	6.375	6.296	0.988
82.989	128.298	144.401	1.126
83.010	128.444	144.595	1.126
83.049	128.498	144.692	1.126
83.086	128.159	144.207	1.125
83.911	8.962	9.299	1.038
84.081	11.949	11.915	0.997
84.919	304.307	314.705	1.034
85.065	338.214	350.283	1.036
85.101	337.099	349.122	1.036
86.036	25.211	25.794	1.023
86.060	25.204	25.729	1.021
86.096	25.165	25.729	1.022
87.044	37.002	41.358	1.118
87.080	36.948	41.229	1.116
88.112	7.215	7.329	1.016
89.023	353.170	375.440	1.063
89.042	353.163	375.440	1.063
89.060	353.178	375.538	1.063
89.096	353.118	375.442	1.063
90.055	18.465	19.109	1.035
91.039	74.922	76.119	1.016
91.050	75.130	76.345	1.016
91.058	75.207	76.345	1.015
92.062	26.942	25.922	0.962
93.033	613.125	608.765	0.993
93.070	613.103	608.701	0.993
94.041	50.460	49.578	0.983
95.049	42.169	40.320	0.956
95.086	42.146	40.288	0.956
96.057	5.097	4.746	0.931
97.040	30.841	31.803	1.031
97.065	30.872	31.803	1.030
97.101	30.880	31.835	1.031
97.967	4.966	5.134	1.034
98.975	31.624	33.120	1.047
99.080	31.778	33.249	1.046
99.092	31.786	33.249	1.046
99.104	31.786	33.249	1.046
99.117	31.755	33.281	1.048
101.060	37.242	37.608	1.010
101.096	37.226	37.608	1.010
102.025	5.713	5.489	0.961
102.068	5.721	5.521	0.965
102.104	5.682	5.489	0.966
102.128	5.667	5.424	0.957
103.032	30.438	27.825	0.914
103.042	30.461	27.858	0.915
103.075	30.446	27.825	0.914
103.112	30.438	27.825	0.914
103.123	30.407	27.793	0.914
104.047	3.203	3.067	0.958
104.049	3.203	3.067	0.958
104.062	3.203	3.035	0.948
105.037	9.254	8.943	0.966
105.057	9.269	9.007	0.972
105.070	9.269	9.007	0.972
106.078	2.795	2.712	0.970
107.049	59.293	55.392	0.934
107.086	59.285	55.360	0.934
108.057	8.846	8.007	0.905
108.081	8.808	7.942	0.902
108.093	8.800	7.910	0.899
109.065	27.214	28.378	1.043
109.076	27.229	28.410	1.043
109.089	27.222	28.443	1.045
109.101	27.229	28.507	1.047
110.060	3.858	3.681	0.954
110.073	3.873	3.649	0.942
110.084	3.873	3.616	0.934
110.109	3.842	3.616	0.941
111.080	16.036	16.691	1.041
111.092	16.013	16.659	1.040
111.104	15.998	16.626	1.039
111.117	15.959	16.562	1.038
112.007	3.164	3.358	1.061
112.052	3.172	3.358	1.059
112.088	3.203	3.358	1.048
112.112	3.180	3.358	1.056
113.015	15.066	16.529	1.097
113.060	15.050	16.529	1.098
113.096	15.042	16.529	1.099
113.107	15.035	16.496	1.097
114.091	12.064	11.946	0.990
114.128	12.102	11.978	0.990
115.075	13.326	14.433	1.083
115.112	13.334	14.400	1.080
115.123	13.327	14.368	1.078
116.143	3.557	3.907	1.098
117.070	55.521	55.037	0.991
117.078	55.521	55.037	0.991
117.091	55.521	55.037	0.991
117.102	55.483	55.004	0.991
117.127	55.337	54.908	0.992
118.065	4.712	4.359	0.925
118.078	4.720	4.359	0.924
118.081	4.720	4.359	0.924
118.086	4.704	4.327	0.920
119.060	12.788	11.462	0.896
119.086	12.765	11.429	0.895
120.081	1.755	1.872	1.067
121.052	30.892	31.412	1.017
121.065	30.900	31.412	1.017
121.089	30.908	31.412	1.016
121.101	30.931	31.444	1.017
122.060	4.258	4.617	1.084
122.084	4.265	4.617	1.082
122.096	4.265	4.617	1.082
123.092	14.866	14.753	0.992
124.039	2.379	2.357	0.991
124.057	2.387	2.357	0.988
125.042	12.550	12.463	0.993
125.060	12.573	12.528	0.996
125.071	12.588	12.528	0.995
125.084	12.627	12.560	0.995
125.096	12.658	12.657	1.000
125.107	12.658	12.689	1.002
125.120	12.642	12.689	1.004
127.112	22.504	22.407	0.996
127.136	22.358	22.278	0.996
127.903	3.234	3.293	1.018
128.120	3.442	3.390	0.985
128.143	3.465	3.455	0.997
128.911	12.127	12.721	1.049
129.045	12.543	13.108	1.045
129.070	12.551	13.108	1.044
129.091	12.543	13.076	1.043
129.127	12.350	12.882	1.043
129.139	12.289	12.786	1.040
129.151	12.143	12.657	1.042
131.060	11.056	11.784	1.066
131.107	11.010	11.784	1.070
131.143	10.894	11.688	1.073
131.154	10.871	11.623	1.069
132.066	1.686	1.614	0.957
132.102	1.709	1.614	0.944
133.065	6.230	5.361	0.860
133.101	6.015	5.296	0.881
135.080	10.887	11.655	1.071
135.117	10.810	11.526	1.066
137.047	26.416	20.147	0.763
137.060	26.424	20.179	0.764
137.060	26.424	20.179	0.764
137.071	26.424	20.179	0.764
137.132	26.363	20.083	0.762
139.148	9.593	9.171	0.956
144.175	2.494	2.615	1.048
145.076	31.170	32.088	1.029
145.122	31.209	32.185	1.031
145.962	3.665	3.454	0.943
145.968	3.672	3.487	0.949
146.970	4.697	4.424	0.942
146.976	4.705	4.391	0.933
148.088	1.201	1.420	1.183
148.125	1.162	1.388	1.194
149.096	28.561	29.540	1.034
151.075	9.070	8.814	0.972
152.120	1.763	1.453	0.824
153.055	10.909	10.686	0.980
153.070	10.863	10.686	0.984
153.127	10.871	10.686	0.983
153.151	10.871	10.622	0.977
153.980	1.917	2.033	1.061
155.086	13.942	15.012	1.077
155.107	13.942	15.012	1.077
155.142	13.919	15.044	1.081
157.159	8.007	8.298	1.036
159.174	19.888	22.925	1.153
161.132	2.186	2.292	1.048
162.128	0.954	0.936	0.981
163.063	5.606	4.940	0.881
163.075	5.606	4.940	0.881
163.099	5.606	4.940	0.881
163.123	5.598	4.940	0.883
163.136	5.583	4.908	0.879
163.148	5.583	4.908	0.879
165.091	3.288	3.164	0.962
165.985	1.001	1.097	1.097
166.062	0.993	1.065	1.073
166.078	1.001	1.065	1.065
166.135	1.024	1.097	1.072
167.070	5.174	4.682	0.905
167.086	5.159	4.650	0.901
174.140	8.738	8.846	1.012
175.148	1.863	2.195	1.178
178.062	1.016	1.485	1.462
178.123	1.001	1.420	1.420
179.086	1.524	1.485	0.974
179.107	1.509	1.453	0.963
179.128	1.516	1.485	0.979
179.929	0.546	0.548	1.004
180.081	0.569	0.581	1.020
180.093	0.569	0.581	1.020
180.151	0.569	0.613	1.077
180.937	17.676	19.499	1.103
181.076	17.614	19.500	1.107
181.101	17.638	19.500	1.106
181.159	17.607	19.467	1.106
181.170	17.591	19.500	1.108
182.109	1.570	1.646	1.048
183.047	6.468	6.393	0.988
183.080	6.468	6.458	0.998
186.140	0.908	0.774	0.853
187.148	2.286	1.808	0.791
188.937	1.070	1.065	0.996
189.164	1.070	1.065	0.996
191.143	3.080	3.132	1.017
192.093	2.194	1.937	0.883
193.101	5.014	5.038	1.005
193.122	4.898	4.877	0.996
194.154	2.040	2.260	1.108
195.065	1.925	2.260	1.174
195.138	1.917	2.292	1.196
197.132	1.747	1.614	0.924
199.148	3.303	3.681	1.114
201.139	15.958	15.333	0.961
201.233	15.934	15.366	0.964
203.086	1.162	1.162	1.000
203.154	1.162	1.194	1.027
204.187	0.569	0.645	1.133
205.157	1.593	1.808	1.135
205.195	1.593	1.872	1.175
211.148	11.550	12.722	1.101
228.093	9.062	9.492	1.048
228.269	9.008	9.395	1.043
237.164	1.224	1.065	0.870
239.007	1.755	1.711	0.975
239.179	1.755	1.711	0.975
150.000	931.116	929.422	0.998
