m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
93.033	346.461	356.354	1.029
93.070	346.507	356.485	1.029
94.041	27.298	28.856	1.057
95.049	41.245	50.067	1.214
95.086	41.193	50.035	1.215
96.057	4.819	5.424	1.126
97.040	23.122	20.984	0.908
97.065	23.144	21.048	0.909
97.101	23.100	20.952	0.907
97.967	3.989	4.004	1.004
98.975	24.372	24.112	0.989
99.080	24.372	24.145	0.991
99.092	24.350	24.113	0.990
99.104	24.335	24.145	0.992
99.117	24.313	24.113	0.992
101.060	17.999	17.723	0.985
101.096	17.955	17.691	0.985
102.025	3.885	3.583	0.922
102.068	3.922	3.616	0.922
102.104	3.900	3.616	0.927
102.128	3.907	3.616	0.925
103.032	19.036	19.917	1.046
103.042	19.036	19.917	1.046
103.075	18.999	19.788	1.042
103.112	18.932	19.788	1.045
103.123	18.828	19.756	1.049
104.047	2.417	2.551	1.055
104.049	2.417	2.551	1.055
104.062	2.409	2.518	1.045
105.037	36.623	37.537	1.025
105.057	36.608	37.472	1.024
105.070	36.579	37.440	1.024
106.078	9.845	8.491	0.862
107.049	245.190	241.654	0.986
107.086	245.153	241.686	0.986
108.057	24.602	24.211	0.984
108.081	24.572	24.211	0.985
108.093	24.543	24.179	0.985
109.065	45.688	45.351	0.993
109.076	45.681	45.319	0.992
109.089	45.659	45.286	0.992
109.101	45.651	45.286	0.992
110.060	4.775	4.585	0.960
110.073	4.768	4.585	0.962
110.084	4.760	4.585	0.963
110.109	4.775	4.553	0.953
111.080	10.936	11.429	1.045
111.092	10.928	11.429	1.046
111.104	10.921	11.397	1.044
111.117	10.906	11.397	1.045
112.007	2.298	3.035	1.321
112.052	2.306	3.068	1.330
112.088	2.298	3.068	1.335
112.112	2.298	3.035	1.321
113.015	8.512	8.234	0.967
113.060	8.556	8.169	0.955
113.096	8.564	8.202	0.958
113.107	8.556	8.169	0.955
114.091	5.428	4.940	0.910
114.128	5.405	4.876	0.902
115.075	8.348	8.426	1.009
115.112	8.311	8.394	1.010
115.123	8.304	8.394	1.011
116.143	1.868	2.002	1.071
117.070	37.241	38.025	1.021
117.078	37.212	38.025	1.022
117.091	37.100	37.832	1.020
117.102	36.930	37.767	1.023
117.127	36.537	37.251	1.020
118.065	3.003	2.970	0.989
118.078	3.010	2.970	0.987
118.081	3.010	2.970	0.987
118.086	3.017	2.970	0.984
119.060	9.661	9.912	1.026
119.086	9.586	9.880	1.031
120.081	1.052	1.097	1.043
121.052	15.396	16.433	1.067
121.065	15.419	16.465	1.068
121.089	15.419	16.465	1.068
121.101	15.389	16.271	1.057
122.060	2.268	1.969	0.868
122.084	2.254	2.001	0.888
122.096	2.261	2.001	0.885
123.092	11.209	11.106	0.991
124.039	1.757	1.485	0.845
124.057	1.779	1.485	0.835
125.042	8.067	7.814	0.969
125.060	8.074	7.782	0.964
125.071	8.060	7.782	0.966
125.084	8.052	7.782	0.966
125.096	8.037	7.750	0.964
125.107	8.030	7.750	0.965
125.120	8.022	7.717	0.962
127.112	15.620	15.399	0.986
127.136	15.582	15.270	0.980
127.903	2.498	2.131	0.853
128.120	2.506	2.066	0.825
128.143	2.498	2.066	0.827
128.911	7.621	8.104	1.063
129.045	7.636	8.072	1.057
129.070	7.666	8.072	1.053
129.091	7.696	8.072	1.049
129.127	7.644	8.040	1.052
129.139	7.592	8.040	1.059
129.151	7.577	8.008	1.057
131.060	5.680	6.587	1.160
131.107	5.643	6.425	1.139
131.143	5.598	6.393	1.142
131.154	5.546	6.329	1.141
132.066	0.941	1.194	1.269
132.102	0.934	1.194	1.279
133.065	4.887	5.329	1.090
133.101	4.687	5.168	1.103
135.080	7.029	7.426	1.057
135.117	7.058	7.458	1.057
137.047	95.633	123.298	1.289
137.060	95.595	123.169	1.288
137.060	95.595	123.169	1.288
137.071	95.558	123.136	1.289
137.132	95.521	123.137	1.289
139.148	6.591	7.200	1.092
144.175	1.594	1.711	1.074
145.076	13.047	13.817	1.059
145.122	13.040	13.817	1.060
145.962	1.816	1.775	0.978
145.968	1.809	1.775	0.982
146.970	2.647	2.777	1.049
146.976	2.654	2.809	1.058
148.088	0.860	0.904	1.051
148.125	0.778	0.807	1.037
149.096	18.466	18.918	1.024
151.075	5.064	4.391	0.867
152.120	0.941	1.130	1.200
153.055	5.553	4.939	0.889
153.070	5.561	4.939	0.888
153.127	5.561	4.939	0.888
153.151	5.546	4.939	0.891
153.980	0.904	1.162	1.285
155.086	5.034	5.360	1.065
155.107	5.027	5.360	1.066
155.142	5.027	5.392	1.073
157.159	3.833	3.842	1.002
159.174	11.996	12.172	1.015
161.132	1.542	1.130	0.733
162.128	0.585	0.807	1.378
163.063	3.626	3.584	0.989
163.075	3.626	3.552	0.980
163.099	3.626	3.552	0.980
163.123	3.633	3.584	0.987
163.136	3.640	3.584	0.984
163.148	3.633	3.552	0.978
165.091	1.505	1.485	0.987
165.985	0.682	0.774	1.136
166.062	0.689	0.774	1.124
166.078	0.697	0.774	1.112
166.135	0.689	0.710	1.030
167.070	1.987	2.098	1.056
167.086	1.979	2.066	1.044
174.140	3.292	2.744	0.834
175.148	0.956	1.097	1.148
178.062	0.882	1.098	1.245
178.123	0.889	1.033	1.162
179.086	1.112	0.936	0.842
179.107	1.104	0.936	0.847
179.128	1.104	0.936	0.847
179.929	1.052	1.000	0.951
180.081	1.045	1.000	0.957
180.093	1.052	1.000	0.951
180.151	1.052	1.065	1.012
180.937	35.243	37.320	1.059
181.076	35.206	37.320	1.060
181.101	35.199	37.223	1.058
181.159	34.939	37.159	1.064
181.170	34.769	36.998	1.064
182.109	2.929	2.712	0.926
183.047	17.924	17.530	0.978
183.080	17.902	17.497	0.977
186.140	0.786	0.581	0.739
187.148	1.720	1.582	0.920
188.937	0.645	0.742	1.151
189.164	0.608	0.710	1.168
191.143	2.521	2.034	0.807
192.093	1.891	1.905	1.008
193.101	3.760	3.391	0.902
193.122	3.649	3.391	0.929
194.154	1.535	1.582	1.031
195.065	1.379	1.872	1.358
195.138	1.371	1.840	1.342
197.132	1.193	1.259	1.055
199.148	1.549	1.808	1.167
201.139	8.148	8.104	0.995
201.233	8.170	8.136	0.996
203.086	0.608	0.581	0.956
203.154	0.615	0.581	0.944
204.187	0.267	0.161	0.605
205.157	0.986	1.130	1.146
205.195	0.978	1.097	1.122
211.148	10.684	11.333	1.061
228.093	10.357	10.170	0.982
228.269	10.305	10.105	0.981
237.164	0.667	0.678	1.016
239.007	0.919	0.839	0.913
239.179	0.941	0.904	0.960
150.000	979.691	1012.187	1.033
