m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
108.057	7.792	7.523	0.965
108.081	7.743	7.555	0.976
108.093	7.768	7.587	0.977
109.065	23.472	24.148	1.029
109.076	23.456	24.148	1.030
109.089	23.439	24.084	1.027
109.101	23.439	24.084	1.027
110.060	3.077	2.841	0.923
110.073	3.053	2.841	0.931
110.084	3.077	2.841	0.923
110.109	3.086	2.874	0.931
111.080	9.984	10.170	1.019
111.092	9.992	10.170	1.018
111.104	10.001	10.170	1.017
111.117	10.025	10.170	1.014
112.007	2.324	2.098	0.903
112.052	2.341	2.098	0.896
112.088	2.333	2.163	0.927
112.112	2.341	2.163	0.924
113.015	9.753	9.460	0.970
113.060	9.770	9.428	0.965
113.096	9.778	9.493	0.971
113.107	9.778	9.493	0.971
114.091	10.819	10.492	0.970
114.128	10.836	10.492	0.968
115.075	10.687	9.944	0.931
115.112	10.703	9.912	0.926
115.123	10.712	9.912	0.925
116.143	2.250	1.937	0.861
117.070	44.089	44.546	1.010
117.078	44.089	44.514	1.010
117.091	44.081	44.514	1.010
117.102	44.006	44.482	1.011
117.127	43.833	44.224	1.009
118.065	3.491	3.616	1.036
118.078	3.491	3.616	1.036
118.081	3.499	3.616	1.033
118.086	3.491	3.616	1.036
119.060	11.779	11.591	0.984
119.086	11.730	11.527	0.983
120.081	1.439	1.291	0.897
121.052	28.599	26.825	0.938
121.065	28.583	26.825	0.939
121.089	28.591	26.825	0.938
121.101	28.575	26.761	0.937
122.060	3.871	4.456	1.151
122.084	3.896	4.617	1.185
122.096	3.896	4.617	1.185
123.092	9.819	9.655	0.983
124.039	1.968	1.743	0.886
124.057	1.985	1.775	0.894
125.042	8.818	8.491	0.963
125.060	8.810	8.491	0.964
125.071	8.810	8.491	0.964
125.084	8.793	8.459	0.962
125.096	8.760	8.459	0.966
125.107	8.760	8.459	0.966
125.120	8.768	8.492	0.968
127.112	14.169	13.591	0.959
127.136	14.136	13.527	0.957
127.903	2.672	2.389	0.894
128.120	2.788	2.583	0.927
128.143	2.829	2.583	0.913
128.911	10.174	10.912	1.073
129.045	10.546	11.235	1.065
129.070	10.546	11.203	1.062
129.091	10.530	11.171	1.061
129.127	10.513	11.235	1.069
129.139	10.513	11.268	1.072
129.151	10.505	11.300	1.076
131.060	9.769	9.686	0.991
131.107	9.827	9.783	0.995
131.143	9.819	9.815	1.000
131.154	9.844	9.847	1.000
132.066	1.298	1.259	0.969
132.102	1.323	1.291	0.976
133.065	4.600	4.101	0.892
133.101	4.443	4.037	0.909
135.080	9.107	8.491	0.932
135.117	9.108	8.524	0.936
137.047	37.351	37.673	1.009
137.060	37.375	37.705	1.009
137.060	37.375	37.705	1.009
137.071	37.367	37.705	1.009
137.132	37.359	37.641	1.008
139.148	7.660	8.104	1.058
144.175	1.952	1.614	0.827
145.076	26.731	25.374	0.949
145.122	26.681	25.277	0.947
145.962	3.400	3.390	0.997
145.968	3.408	3.390	0.995
146.970	3.921	3.713	0.947
146.976	3.938	3.713	0.943
148.088	1.232	1.614	1.310
148.125	1.166	1.550	1.329
149.096	38.252	38.996	1.019
151.075	10.116	8.717	0.862
152.120	1.679	1.453	0.865
153.055	7.693	7.103	0.923
153.070	7.709	7.103	0.921
153.127	7.718	7.071	0.916
153.151	7.709	7.071	0.917
153.980	1.563	1.291	0.826
155.086	10.927	11.074	1.013
155.107	10.952	11.042	1.008
155.142	10.952	11.042	1.008
157.159	5.766	5.199	0.902
159.174	7.180	7.556	1.052
161.132	2.324	2.486	1.070
162.128	0.786	0.678	0.863
163.063	4.922	5.392	1.096
163.075	4.922	5.392	1.096
163.099	4.922	5.360	1.089
163.123	4.922	5.392	1.096
163.136	4.914	5.392	1.097
163.148	4.922	5.392	1.096
165.091	2.250	2.325	1.033
165.985	0.951	1.001	1.052
166.062	0.976	0.968	0.992
166.078	0.967	0.936	0.968
166.135	0.984	0.968	0.984
167.070	3.656	3.487	0.954
167.086	3.664	3.487	0.952
174.140	6.047	6.296	1.041
175.148	1.389	1.550	1.115
178.062	0.736	0.678	0.921
178.123	0.719	0.710	0.987
179.086	1.240	1.356	1.093
179.107	1.265	1.356	1.072
179.128	1.274	1.356	1.065
179.929	0.694	0.484	0.697
180.081	0.670	0.484	0.723
180.093	0.678	0.484	0.714
180.151	0.653	0.516	0.791
180.937	2.365	2.260	0.955
181.076	2.390	2.260	0.945
181.101	2.390	2.228	0.932
181.159	2.423	2.260	0.932
181.170	2.423	2.260	0.932
182.109	0.852	0.936	1.099
183.047	5.021	4.682	0.932
183.080	5.021	4.649	0.926
186.140	0.678	0.678	1.000
187.148	1.513	1.485	0.981
188.937	0.943	1.065	1.130
189.164	0.910	0.968	1.065
191.143	2.234	1.905	0.853
192.093	1.696	1.840	1.085
193.101	3.012	3.391	1.126
193.122	2.896	3.230	1.115
194.154	1.489	1.744	1.171
195.065	1.563	1.550	0.991
195.138	1.563	1.550	0.991
197.132	1.307	1.097	0.840
199.148	2.473	2.454	0.992
201.139	12.563	12.719	1.012
201.233	12.588	12.783	1.016
203.086	1.050	1.356	1.291
203.154	1.100	1.420	1.291
204.187	0.446	0.419	0.940
205.157	1.298	1.226	0.945
205.195	1.298	1.194	0.920
211.148	4.873	3.746	0.769
228.093	3.970	2.647	0.667
228.269	3.904	2.583	0.662
237.164	1.067	0.936	0.878
239.007	1.174	1.194	1.017
239.179	1.141	1.162	1.018
150.000	954.672	940.304	0.985
