m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
77.060	26.045	24.405	0.937
78.046	3.703	4.295	1.160
79.054	25.595	23.371	0.913
80.049	3.393	2.809	0.828
81.070	154.385	67.395	0.437
82.078	11.815	6.135	0.519
82.989	46.144	46.707	1.012
83.010	46.136	46.675	1.012
83.049	46.120	46.611	1.011
83.086	46.039	46.482	1.010
83.911	6.535	5.554	0.850
84.081	6.828	5.748	0.842
84.919	142.159	141.866	0.998
85.065	145.318	145.129	0.999
85.101	145.179	144.935	0.998
86.036	12.156	12.170	1.001
86.060	12.148	12.170	1.002
86.096	12.058	12.041	0.999
87.044	18.168	19.693	1.084
87.080	18.168	19.661	1.082
88.112	4.150	4.165	1.004
89.023	287.643	290.359	1.009
89.042	287.602	290.294	1.009
89.060	287.496	290.133	1.009
89.096	287.439	290.101	1.009
90.055	14.635	14.847	1.014
91.039	64.491	62.427	0.968
91.050	64.507	62.427	0.968
91.058	64.532	62.492	0.968
92.062	15.295	15.464	1.011
93.033	269.612	265.595	0.985
93.070	269.579	265.627	0.985
94.041	23.022	22.628	0.983
95.049	39.721	25.567	0.644
95.086	39.680	25.567	0.644
96.057	4.711	3.390	0.720
97.040	19.047	18.787	0.986
97.065	19.079	18.852	0.988
97.101	19.039	18.852	0.990
97.967	3.401	3.584	1.054
98.975	26.392	25.823	0.978
99.080	26.433	25.856	0.978
99.092	26.433	25.856	0.978
99.104	26.441	25.823	0.977
99.117	26.417	25.791	0.976
101.060	17.614	17.431	0.990
101.096	17.582	17.463	0.993
102.025	3.458	2.906	0.840
102.068	3.450	2.873	0.833
102.104	3.466	2.906	0.838
102.128	3.418	2.874	0.841
103.032	21.015	17.012	0.809
103.042	21.015	17.012	0.809
103.075	20.999	17.044	0.812
103.112	20.918	16.915	0.809
103.123	20.885	16.850	0.807
104.047	2.563	2.357	0.920
104.049	2.563	2.357	0.920
104.062	2.571	2.357	0.917
105.037	31.452	29.728	0.945
105.057	31.444	29.664	0.943
105.070	31.395	29.664	0.945
106.078	6.778	6.586	0.972
107.049	142.420	141.770	0.995
107.086	142.380	141.770	0.996
108.057	15.239	14.623	0.960
108.081	15.222	14.558	0.956
108.093	15.222	14.590	0.958
109.065	45.769	45.674	0.998
109.076	45.785	45.674	0.998
109.089	45.777	45.674	0.998
109.101	45.769	45.642	0.997
110.060	5.086	4.875	0.959
110.073	5.102	4.875	0.956
110.084	5.119	4.875	0.952
110.109	5.094	4.843	0.951
111.080	9.170	9.266	1.010
111.092	9.170	9.266	1.010
111.104	9.154	9.266	1.012
111.117	9.114	9.266	1.017
112.007	1.920	1.840	0.958
112.052	1.904	1.840	0.967
112.088	1.912	1.840	0.962
112.112	1.896	1.808	0.954
113.015	7.836	7.620	0.972
113.060	7.828	7.652	0.978
113.096	7.853	7.717	0.983
113.107	7.853	7.717	0.983
114.091	5.575	5.134	0.921
114.128	5.558	5.134	0.924
115.075	7.153	7.135	0.998
115.112	7.153	7.135	0.998
115.123	7.153	7.135	0.998
116.143	1.782	1.194	0.670
117.070	40.809	40.737	0.998
117.078	40.801	40.705	0.998
117.091	40.769	40.737	0.999
117.102	40.622	40.608	1.000
117.127	40.199	40.156	0.999
118.065	3.222	3.293	1.022
118.078	3.238	3.325	1.027
118.081	3.247	3.358	1.034
118.086	3.247	3.358	1.034
119.060	7.047	7.298	1.035
119.086	6.982	7.201	1.031
120.081	1.114	0.904	0.811
121.052	15.898	13.816	0.869
121.065	15.898	13.816	0.869
121.089	15.849	13.816	0.872
121.101	15.808	13.784	0.872
122.060	2.319	2.615	1.128
122.084	2.303	2.615	1.136
122.096	2.262	2.518	1.113
123.092	10.399	10.396	1.000
124.039	1.757	1.840	1.047
124.057	1.757	1.808	1.029
125.042	7.682	8.007	1.042
125.060	7.682	8.039	1.047
125.071	7.690	8.104	1.054
125.084	7.714	8.104	1.050
125.096	7.706	8.104	1.052
125.107	7.698	8.071	1.049
125.120	7.698	8.104	1.053
127.112	14.295	14.043	0.982
127.136	14.303	14.011	0.980
127.903	2.083	2.195	1.054
128.120	2.083	1.905	0.915
128.143	2.067	1.808	0.875
128.911	6.470	6.167	0.953
129.045	6.543	6.329	0.967
129.070	6.535	6.329	0.968
129.091	6.511	6.361	0.977
129.127	6.454	6.297	0.976
129.139	6.446	6.297	0.977
129.151	6.429	6.297	0.979
131.060	5.517	4.779	0.866
131.107	5.485	4.779	0.871
131.143	5.477	4.811	0.878
131.154	5.477	4.843	0.884
132.066	0.960	1.033	1.076
132.102	0.960	1.065	1.110
133.065	3.760	4.230	1.125
133.101	3.719	4.069	1.094
135.080	6.429	6.393	0.994
135.117	6.413	6.328	0.987
137.047	96.998	38.285	0.395
137.060	96.981	38.285	0.395
137.060	96.981	38.285	0.395
137.071	96.973	38.285	0.395
137.132	96.884	38.188	0.394
139.148	6.364	6.102	0.959
144.175	1.717	1.840	1.072
145.076	11.993	11.817	0.985
145.122	11.985	11.817	0.986
145.962	2.107	1.905	0.904
145.968	2.099	1.905	0.907
146.970	3.019	3.197	1.059
146.976	2.987	3.132	1.049
148.088	0.992	0.742	0.748
148.125	0.927	0.678	0.731
149.096	24.987	23.889	0.956
151.075	6.633	6.362	0.959
152.120	1.188	1.130	0.951
153.055	4.955	5.230	1.055
153.070	4.947	5.230	1.057
153.127	4.956	5.263	1.062
153.151	4.972	5.263	1.059
153.980	0.887	0.871	0.983
155.086	4.809	4.068	0.846
155.107	4.793	4.068	0.849
155.142	4.801	4.100	0.854
157.159	3.678	3.552	0.966
159.174	5.997	6.232	1.039
161.132	1.611	1.485	0.922
162.128	0.610	0.645	1.058
163.063	3.694	4.230	1.145
163.075	3.678	4.198	1.141
163.099	3.662	4.133	1.129
163.123	3.637	4.133	1.136
163.136	3.637	4.133	1.136
163.148	3.629	4.101	1.130
165.091	1.831	1.711	0.935
165.985	0.561	0.452	0.805
166.062	0.553	0.387	0.700
166.078	0.561	0.387	0.690
166.135	0.569	0.387	0.680
167.070	2.425	2.357	0.972
167.086	2.441	2.357	0.966
174.140	3.751	3.648	0.973
175.148	0.870	1.065	1.224
178.062	0.529	0.387	0.733
178.123	0.537	0.387	0.721
179.086	1.163	1.194	1.027
179.107	1.155	1.194	1.034
179.128	1.180	1.194	1.012
179.929	1.196	1.097	0.918
180.081	1.163	1.001	0.860
180.093	1.171	1.033	0.882
180.151	1.139	1.065	0.935
180.937	21.626	23.050	1.066
181.076	21.618	23.114	1.069
181.101	21.626	23.114	1.069
181.159	21.399	22.759	1.064
181.170	21.317	22.695	1.065
182.109	2.702	2.422	0.896
183.047	19.470	19.176	0.985
183.080	19.437	19.176	0.987
186.140	0.911	1.033	1.134
187.148	1.595	1.517	0.951
188.937	0.634	0.581	0.916
189.164	0.594	0.420	0.707
191.143	1.685	2.067	1.227
192.093	1.603	1.194	0.745
193.101	2.547	2.810	1.103
193.122	2.450	2.680	1.094
194.154	1.123	1.291	1.150
195.065	1.082	1.227	1.134
195.138	1.098	1.227	1.117
197.132	0.976	0.871	0.893
199.148	1.586	1.452	0.916
201.139	8.682	8.299	0.956
201.233	8.666	8.331	0.961
203.086	0.862	0.549	0.636
203.154	0.846	0.581	0.687
204.187	0.407	0.387	0.952
205.157	1.106	1.033	0.934
205.195	1.074	1.033	0.962
211.148	5.478	6.072	1.108
228.093	4.712	5.231	1.110
228.269	4.728	5.328	1.127
237.164	0.765	0.807	1.055
239.007	0.968	0.904	0.934
239.179	0.976	0.872	0.893
150.000	841.274	760.818	0.904
