m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
17.026	104.623	104.050	0.995
18.010	6238.780	6234.549	0.999
18.034	6245.410	6241.025	0.999
19.018	543682.375	543686.187	1.000
21.022	1603.443	1592.948	0.993
26.015	4.694	4.877	1.039
27.010	26.303	26.599	1.011
27.994	22.610	21.335	0.944
28.006	22.632	21.368	0.944
28.018	22.589	21.335	0.944
28.031	22.632	21.400	0.946
29.002	4070.252	4056.074	0.997
29.013	4070.429	4056.073	0.996
29.026	4070.276	4056.000	0.996
29.039	4069.567	4055.192	0.996
29.997	2918.912	2898.611	0.993
30.021	2918.421	2897.985	0.993
30.034	2917.744	2897.450	0.993
30.046	2916.572	2896.299	0.993
31.005	109.835	126.145	1.148
31.018	109.764	126.016	1.148
31.029	109.771	125.919	1.147
31.042	109.444	125.628	1.148
31.054	108.813	124.659	1.146
31.989	51316.055	50806.363	0.990
32.049	51249.668	50742.055	0.990
32.989	11251.673	13586.347	1.207
32.989	11251.438	13586.024	1.207
32.997	11253.064	13588.041	1.207
33.033	11252.390	13587.479	1.208
33.045	11250.716	13585.713	1.208
33.987	361.389	387.889	1.073
33.997	361.406	388.054	1.074
34.005	361.209	387.765	1.074
34.995	34.043	39.515	1.161
35.005	34.114	39.644	1.162
35.976	5.993	6.685	1.115
36.984	7809.409	7767.365	0.995
37.028	7809.838	7767.557	0.995
41.002	320.101	336.794	1.052
41.026	319.918	336.537	1.052
41.039	319.911	336.376	1.051
42.034	98.837	95.131	0.963
43.018	1354.459	1576.992	1.164
43.054	1349.754	1570.491	1.164
43.989	54.734	61.139	1.117
44.001	54.741	61.139	1.117
44.062	53.719	59.912	1.115
44.997	1210.136	1412.550	1.167
45.033	1209.681	1412.202	1.167
45.992	48.165	50.750	1.054
46.021	48.073	50.912	1.059
47.013	123.000	130.891	1.064
47.037	123.049	130.891	1.064
47.049	123.028	130.892	1.064
47.060	122.957	130.795	1.064
47.984	3.479	3.875	1.114
49.011	3.088	2.519	0.816
49.992	6.694	7.200	1.076
51.000	8.936	9.911	1.109
52.012	1.242	1.065	0.858
52.018	1.207	1.033	0.856
53.026	8.134	8.975	1.103
53.939	3.095	3.745	1.210
54.046	3.130	3.907	1.248
54.947	104.922	107.822	1.028
57.033	186.403	200.541	1.076
57.070	186.275	200.412	1.076
59.049	1863.367	2198.221	1.180
59.086	1861.874	2196.612	1.180
61.028	1986.540	2304.943	1.160
61.065	1985.404	2303.596	1.160
62.995	78.256	80.665	1.031
63.026	78.256	80.730	1.032
64.003	2.357	2.551	1.082
65.020	4.238	4.197	0.990
68.049	4.692	4.714	1.005
69.033	68.576	68.721	1.002
69.070	68.541	68.657	1.002
71.049	42.128	45.289	1.075
71.086	42.107	45.192	1.073
73.065	204.022	218.332	1.070
75.044	595.251	729.475	1.225
75.068	595.117	729.444	1.226
77.060	24.609	25.310	1.029
78.046	4.026	4.037	1.003
79.054	26.721	25.921	0.970
80.049	3.358	3.584	1.067
81.070	77.160	59.034	0.765
82.078	6.814	5.617	0.824
82.989	52.120	51.970	0.997
83.010	52.134	52.035	0.998
83.049	52.120	51.971	0.997
83.086	51.879	51.680	0.996
83.911	6.758	6.457	0.955
84.081	6.943	6.909	0.995
84.919	129.743	127.626	0.984
85.065	131.696	129.822	0.986
85.101	131.079	129.371	0.987
86.036	10.378	9.299	0.896
86.060	10.399	9.267	0.891
86.096	10.271	9.106	0.887
87.044	20.554	21.436	1.043
87.080	20.532	21.436	1.044
88.112	4.486	4.714	1.051
89.023	422.225	446.094	1.057
89.042	422.196	446.030	1.056
89.060	422.175	446.063	1.057
89.096	421.942	445.773	1.056
90.055	20.765	22.821	1.099
91.039	63.198	60.167	0.952
91.050	63.141	60.167	0.953
91.058	63.106	60.135	0.953
92.062	16.145	16.495	1.022
93.033	315.288	322.176	1.022
93.070	315.239	322.144	1.022
94.041	26.003	27.534	1.059
95.049	28.063	26.147	0.932
95.086	28.084	26.147	0.931
96.057	4.146	4.165	1.005
97.040	27.709	27.828	1.004
97.065	27.724	27.925	1.007
97.101	27.695	28.022	1.012
97.967	5.501	5.909	1.074
98.975	20.326	20.370	1.002
99.080	20.312	20.370	1.003
99.092	20.277	20.370	1.005
99.104	20.270	20.337	1.003
99.117	20.270	20.337	1.003
101.060	14.394	14.528	1.009
101.096	14.380	14.560	1.013
102.025	3.492	3.810	1.091
102.068	3.485	3.810	1.093
102.104	3.514	3.810	1.084
102.128	3.464	3.777	1.090
103.032	15.514	15.430	0.995
103.042	15.493	15.397	0.994
103.075	15.458	15.365	0.994
103.112	15.344	15.236	0.993
103.123	15.266	15.172	0.994
104.047	2.051	2.001	0.976
104.049	2.044	2.001	0.979
104.062	2.051	2.034	0.991
105.037	28.728	28.631	0.997
105.057	28.707	28.663	0.998
105.070	28.693	28.631	0.998
106.078	6.403	6.619	1.034
107.049	137.581	141.642	1.030
107.086	137.545	141.642	1.030
108.057	14.727	13.688	0.929
108.081	14.713	13.655	0.928
108.093	14.713	13.655	0.928
109.065	45.974	45.708	0.994
109.076	45.974	45.708	0.994
109.089	45.960	45.676	0.994
109.101	45.931	45.644	0.994
110.060	4.934	5.005	1.014
110.073	4.941	5.037	1.019
110.084	4.941	5.037	1.019
110.109	4.955	5.069	1.023
111.080	11.463	10.557	0.921
111.092	11.449	10.557	0.922
111.104	11.449	10.557	0.922
111.117	11.456	10.557	0.922
112.007	3.812	3.907	1.025
112.052	3.798	3.842	1.012
112.088	3.812	3.810	1.000
112.112	3.798	3.778	0.995
113.015	8.000	7.426	0.928
113.060	8.000	7.394	0.924
113.096	8.000	7.362	0.920
113.107	8.000	7.394	0.924
114.091	5.665	5.457	0.963
114.128	5.644	5.457	0.967
115.075	9.001	9.879	1.098
115.112	9.001	9.815	1.090
115.123	9.008	9.815	1.089
116.143	1.675	1.549	0.925
117.070	22.478	22.113	0.984
117.078	22.456	22.080	0.983
117.091	22.322	21.951	0.983
117.102	22.180	21.790	0.982
117.127	21.740	21.499	0.989
118.065	1.817	1.388	0.764
118.078	1.803	1.388	0.770
118.081	1.810	1.388	0.767
118.086	1.810	1.388	0.767
119.060	8.426	8.879	1.054
119.086	8.334	8.750	1.050
120.081	1.050	1.098	1.045
121.052	15.650	16.333	1.044
121.065	15.635	16.301	1.043
121.089	15.593	16.204	1.039
121.101	15.543	16.140	1.038
122.060	1.860	1.679	0.903
122.084	1.860	1.679	0.903
122.096	1.874	1.711	0.913
123.092	11.151	11.428	1.025
124.039	1.817	1.872	1.030
124.057	1.803	1.808	1.003
125.042	8.937	8.265	0.925
125.060	8.923	8.265	0.926
125.071	8.923	8.298	0.930
125.084	8.923	8.298	0.930
125.096	8.930	8.298	0.929
125.107	8.930	8.265	0.926
125.120	8.937	8.362	0.936
127.112	14.692	14.431	0.982
127.136	14.657	14.334	0.978
127.903	2.264	2.163	0.955
128.120	2.314	2.228	0.963
128.143	2.321	2.228	0.960
128.911	8.512	8.234	0.967
129.045	8.533	8.266	0.969
129.070	8.526	8.266	0.970
129.091	8.547	8.331	0.975
129.127	8.455	8.298	0.981
129.139	8.455	8.298	0.981
129.151	8.434	8.298	0.984
131.060	5.282	5.166	0.978
131.107	5.275	5.133	0.973
131.143	5.225	5.069	0.970
131.154	5.211	5.037	0.967
132.066	0.667	0.839	1.258
132.102	0.667	0.903	1.355
133.065	3.358	2.939	0.875
133.101	3.124	2.810	0.899
135.080	5.736	5.198	0.906
135.117	5.679	5.134	0.904
137.047	42.789	32.635	0.763
137.060	42.768	32.635	0.763
137.060	42.768	32.635	0.763
137.071	42.775	32.635	0.763
137.132	42.768	32.636	0.763
139.148	7.411	7.233	0.976
144.175	1.639	1.679	1.024
145.076	11.264	11.686	1.037
145.122	11.264	11.654	1.035
145.962	1.959	2.227	1.137
145.968	1.952	2.195	1.125
146.970	2.094	1.646	0.786
146.976	2.066	1.646	0.797
148.088	0.653	0.678	1.038
148.125	0.639	0.581	0.910
149.096	11.208	10.914	0.974
151.075	3.784	4.262	1.126
152.120	0.766	0.839	1.095
153.055	5.175	4.747	0.917
