m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
68.049	6.160	6.295	1.022
69.033	68.044	67.558	0.993
69.070	67.987	67.462	0.992
71.049	39.865	42.482	1.066
71.086	39.824	42.417	1.065
73.065	222.989	235.510	1.056
75.044	614.638	695.197	1.131
75.068	614.371	694.973	1.131
77.060	28.047	29.736	1.060
78.046	4.346	4.489	1.033
79.054	23.919	23.533	0.984
80.049	3.646	3.616	0.992
81.070	193.503	188.451	0.974
82.078	15.734	15.138	0.962
82.989	61.342	63.204	1.030
83.010	61.334	63.172	1.030
83.049	61.342	63.172	1.030
83.086	60.822	62.720	1.031
83.911	7.023	7.104	1.012
84.081	7.162	7.266	1.014
84.919	142.081	150.202	1.057
85.065	142.757	151.139	1.059
85.101	141.846	150.171	1.059
86.036	10.837	10.943	1.010
86.060	10.805	10.911	1.010
86.096	10.593	10.717	1.012
87.044	23.302	23.567	1.011
87.080	23.237	23.534	1.013
88.112	4.663	4.811	1.032
89.023	417.259	447.648	1.073
89.042	417.202	447.583	1.073
89.060	417.145	447.519	1.073
89.096	416.959	447.358	1.073
90.055	21.136	22.855	1.081
91.039	58.371	57.716	0.989
91.050	58.371	57.652	0.988
91.058	58.323	57.619	0.988
92.062	17.848	17.494	0.980
93.033	355.486	355.929	1.001
93.070	355.421	355.929	1.001
94.041	28.985	28.502	0.983
95.049	48.139	47.807	0.993
95.086	48.065	47.711	0.993
96.057	5.680	6.393	1.126
97.040	35.726	35.963	1.007
97.065	35.685	35.930	1.007
97.101	35.580	35.834	1.007
97.967	10.992	11.330	1.031
98.975	17.662	16.462	0.932
99.080	17.727	16.591	0.936
99.092	17.735	16.623	0.937
99.104	17.703	16.526	0.934
99.117	17.686	16.494	0.933
101.060	14.841	14.786	0.996
101.096	14.736	14.689	0.997
102.025	3.580	3.810	1.064
102.068	3.580	3.778	1.055
102.104	3.589	3.778	1.053
102.128	3.581	3.810	1.064
103.032	16.255	17.689	1.088
103.042	16.263	17.689	1.088
103.075	16.279	17.721	1.089
103.112	16.239	17.592	1.083
103.123	16.157	17.495	1.083
104.047	2.262	2.066	0.913
104.049	2.270	2.066	0.910
104.062	2.254	2.066	0.917
105.037	19.028	20.658	1.086
105.057	18.996	20.626	1.086
105.070	18.996	20.626	1.086
106.078	2.824	2.971	1.052
107.049	44.852	45.125	1.006
107.086	44.820	45.189	1.008
108.057	6.160	6.780	1.101
108.081	6.160	6.780	1.101
108.093	6.136	6.683	1.089
109.065	46.078	45.708	0.992
109.076	46.086	45.675	0.991
109.089	46.110	45.675	0.991
109.101	46.143	45.708	0.991
110.060	5.126	5.456	1.064
110.073	5.126	5.456	1.064
110.084	5.126	5.456	1.064
110.109	5.102	5.456	1.069
111.080	12.002	12.881	1.073
111.092	12.002	12.882	1.073
111.104	12.002	12.882	1.073
111.117	11.985	12.849	1.072
112.007	5.175	4.649	0.898
112.052	5.159	4.617	0.895
112.088	5.167	4.585	0.887
112.112	5.151	4.585	0.890
113.015	8.723	8.912	1.022
113.060	8.682	8.879	1.023
113.096	8.666	8.880	1.025
113.107	8.674	8.880	1.024
114.091	5.371	4.746	0.884
114.128	5.379	4.779	0.888
115.075	10.863	11.332	1.043
115.112	10.822	11.139	1.029
115.123	10.830	11.139	1.028
116.143	1.888	2.066	1.095
117.070	18.436	18.692	1.014
117.078	18.437	18.692	1.014
117.091	18.306	18.498	1.010
117.102	18.070	18.208	1.008
117.127	17.696	17.724	1.002
118.065	1.481	1.517	1.025
118.078	1.481	1.549	1.046
118.081	1.481	1.549	1.046
118.086	1.489	1.549	1.041
119.060	7.527	7.459	0.991
119.086	7.340	7.362	1.003
120.081	1.237	1.226	0.992
121.052	15.580	15.883	1.019
121.065	15.572	15.883	1.020
121.089	15.499	15.851	1.023
121.101	15.458	15.818	1.023
122.060	1.953	2.292	1.174
122.084	1.944	2.324	1.195
122.096	1.944	2.356	1.212
123.092	10.245	10.688	1.043
124.039	1.749	1.549	0.886
124.057	1.733	1.517	0.875
125.042	9.089	8.234	0.906
125.060	9.081	8.169	0.900
125.071	9.057	8.169	0.902
125.084	9.033	8.137	0.901
125.096	9.016	8.072	0.895
125.107	9.008	8.040	0.893
125.120	8.976	8.040	0.896
127.112	14.564	14.625	1.004
127.136	14.531	14.560	1.002
127.903	2.319	2.292	0.988
128.120	2.311	2.292	0.992
128.143	2.270	2.260	0.995
128.911	9.292	9.299	1.001
129.045	9.309	9.331	1.002
129.070	9.309	9.396	1.009
129.091	9.276	9.363	1.009
129.127	9.227	9.299	1.008
129.139	9.203	9.267	1.007
129.151	9.187	9.202	1.002
131.060	5.347	5.424	1.015
131.107	5.298	5.295	1.000
131.143	5.273	5.295	1.004
131.154	5.233	5.199	0.993
132.066	0.756	0.839	1.109
132.102	0.765	0.871	1.140
133.065	3.785	3.940	1.041
133.101	3.598	3.747	1.041
135.080	6.519	6.103	0.936
135.117	6.478	6.039	0.932
137.047	121.055	116.872	0.965
137.060	121.031	116.872	0.966
137.060	121.031	116.872	0.966
137.071	121.015	116.840	0.966
137.132	121.023	116.743	0.965
139.148	10.277	10.105	0.983
144.175	1.228	1.259	1.025
145.076	10.610	10.847	1.022
145.122	10.586	10.814	1.022
145.962	1.692	1.550	0.916
145.968	1.692	1.550	0.916
146.970	1.855	2.163	1.166
146.976	1.847	2.163	1.171
148.088	0.683	0.904	1.323
148.125	0.651	0.904	1.389
149.096	4.305	3.875	0.900
151.075	2.596	2.518	0.970
152.120	0.691	0.516	0.747
153.055	4.516	4.585	1.015
153.070	4.524	4.585	1.013
153.127	4.524	4.617	1.020
153.151	4.524	4.649	1.028
153.980	0.797	0.516	0.648
155.086	3.784	3.971	1.050
155.107	3.824	4.068	1.064
155.142	3.816	4.036	1.058
157.159	3.279	3.261	0.994
159.174	6.177	6.878	1.113
161.132	1.350	1.130	0.837
162.128	0.431	0.646	1.498
163.063	2.710	2.873	1.060
163.075	2.718	2.873	1.057
163.099	2.718	2.873	1.057
163.123	2.726	2.906	1.066
163.136	2.726	2.841	1.042
163.148	2.726	2.841	1.042
165.091	1.407	1.614	1.147
165.985	0.561	0.581	1.035
166.062	0.553	0.549	0.992
166.078	0.561	0.581	1.035
166.135	0.561	0.581	1.035
167.070	1.692	1.582	0.935
167.086	1.700	1.582	0.930
174.140	2.351	2.357	1.002
175.148	0.667	0.678	1.016
178.062	0.545	0.419	0.770
178.123	0.545	0.387	0.711
179.086	0.708	0.742	1.049
179.107	0.691	0.710	1.027
179.128	0.683	0.678	0.992
179.929	0.903	0.742	0.822
180.081	0.919	0.775	0.843
180.093	0.911	0.742	0.815
180.151	0.919	0.775	0.843
180.937	18.396	19.531	1.062
181.076	18.355	19.531	1.064
181.101	18.323	19.499	1.064
181.159	17.867	19.047	1.066
181.170	17.656	18.853	1.068
182.109	1.904	2.034	1.068
183.047	14.003	14.302	1.021
183.080	13.978	14.302	1.023
186.140	0.618	0.678	1.096
187.148	1.171	1.388	1.185
188.937	0.667	0.484	0.726
189.164	0.561	0.484	0.863
191.143	1.994	2.002	1.004
192.093	1.741	1.388	0.797
193.101	3.011	3.326	1.105
193.122	2.954	3.262	1.104
194.154	1.171	1.323	1.130
195.065	1.049	1.227	1.169
195.138	1.025	1.227	1.197
197.132	0.935	0.904	0.966
199.148	1.293	0.936	0.724
201.139	5.371	5.586	1.040
201.233	5.363	5.586	1.042
203.086	0.504	0.549	1.088
203.154	0.529	0.581	1.099
204.187	0.317	0.323	1.017
205.157	0.846	1.000	1.183
205.195	0.854	1.000	1.172
211.148	10.140	10.560	1.041
228.093	9.992	11.300	1.131
228.269	9.911	11.138	1.124
237.164	0.626	0.613	0.979
239.007	0.748	0.742	0.992
239.179	0.740	0.742	1.003
150.000	658.569	663.546	1.008
