m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
131.107	5.628	5.360	0.952
131.143	5.574	5.360	0.961
131.154	5.544	5.327	0.961
132.066	0.939	0.613	0.653
132.102	0.954	0.645	0.676
133.065	4.382	4.198	0.958
133.101	4.051	3.875	0.957
135.080	6.345	5.522	0.870
135.117	6.299	5.522	0.877
137.047	58.964	29.602	0.502
137.060	58.956	29.635	0.503
137.060	58.956	29.635	0.503
137.071	58.964	29.635	0.503
137.132	58.925	29.635	0.503
139.148	7.591	7.072	0.932
144.175	1.593	1.485	0.932
145.076	12.225	11.977	0.980
145.122	12.179	11.977	0.983
145.962	1.709	1.517	0.888
145.968	1.701	1.485	0.873
146.970	2.556	2.841	1.112
146.976	2.556	2.841	1.112
148.088	0.685	0.710	1.037
148.125	0.700	0.710	1.014
149.096	13.441	13.847	1.030
151.075	4.327	4.165	0.963
152.120	0.924	0.839	0.908
153.055	5.513	5.586	1.013
153.070	5.513	5.586	1.013
153.127	5.513	5.586	1.013
153.151	5.497	5.586	1.016
153.980	0.977	0.775	0.792
155.086	4.342	3.907	0.900
155.107	4.327	3.874	0.895
155.142	4.319	3.874	0.897
157.159	3.557	3.455	0.971
159.174	5.675	5.844	1.030
161.132	1.586	1.549	0.977
162.128	0.592	0.549	0.926
163.063	3.180	2.809	0.883
163.075	3.180	2.809	0.883
163.099	3.188	2.809	0.881
163.123	3.188	2.809	0.881
163.136	3.188	2.809	0.881
163.148	3.172	2.809	0.885
165.091	1.617	1.227	0.759
165.985	0.562	0.484	0.862
166.062	0.554	0.516	0.932
166.078	0.577	0.549	0.951
166.135	0.554	0.452	0.815
167.070	1.840	1.711	0.930
167.086	1.840	1.711	0.930
174.140	3.072	2.938	0.956
175.148	0.708	0.516	0.729
178.062	0.539	0.452	0.839
178.123	0.523	0.484	0.925
179.086	0.793	0.775	0.977
179.107	0.823	0.807	0.980
179.128	0.808	0.775	0.958
179.929	1.285	1.550	1.206
180.081	1.370	1.614	1.178
180.093	1.370	1.582	1.155
180.151	1.370	1.582	1.155
180.937	21.979	21.049	0.958
181.076	21.917	20.985	0.957
181.101	21.902	20.985	0.958
181.159	21.640	20.662	0.955
181.170	21.455	20.436	0.952
182.109	2.671	2.841	1.063
183.047	19.314	18.787	0.973
183.080	19.291	18.787	0.974
186.140	0.747	0.645	0.865
187.148	1.578	1.646	1.043
188.937	0.616	0.549	0.891
189.164	0.508	0.419	0.826
191.143	2.110	2.099	0.995
192.093	2.079	2.422	1.165
193.101	3.789	3.811	1.006
193.122	3.720	3.746	1.007
194.154	1.463	1.291	0.883
195.065	1.239	1.033	0.833
195.138	1.185	1.001	0.844
197.132	1.054	0.871	0.826
199.148	1.578	1.808	1.146
201.139	6.783	6.715	0.990
201.233	6.783	6.683	0.985
203.086	0.739	1.001	1.354
203.154	0.762	1.001	1.313
204.187	0.308	0.387	1.258
205.157	0.862	0.936	1.086
205.195	0.839	0.968	1.154
211.148	10.572	10.042	0.950
228.093	9.655	8.686	0.900
228.269	9.570	8.686	0.908
237.164	0.777	0.871	1.121
239.007	1.001	1.033	1.032
239.179	0.993	1.065	1.073
150.000	801.452	760.723	0.949
