m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
17.026	106.241	109.800	1.034
18.010	6288.964	6236.761	0.992
18.034	6295.260	6243.427	0.992
19.018	544246.875	544647.687	1.001
21.022	1606.750	1608.598	1.001
26.015	5.160	5.168	1.002
27.010	25.894	26.859	1.037
27.994	22.189	23.078	1.040
28.006	22.218	23.110	1.040
28.018	22.182	23.046	1.039
28.031	22.204	23.143	1.042
29.002	4048.984	4054.264	1.001
29.013	4049.159	4054.456	1.001
29.026	4049.104	4054.350	1.001
29.039	4048.428	4053.627	1.001
29.997	2912.012	2897.378	0.995
30.021	2911.842	2896.851	0.995
30.034	2911.167	2896.380	0.995
30.046	2909.943	2894.971	0.995
31.005	108.548	125.530	1.156
31.018	108.599	125.530	1.156
31.029	108.541	125.369	1.155
31.042	108.168	124.949	1.155
31.054	107.649	124.497	1.157
31.989	51613.187	51413.152	0.996
32.049	51556.039	51355.523	0.996
32.989	9898.570	11499.235	1.162
32.989	9898.388	11499.105	1.162
32.997	9900.164	11501.383	1.162
33.033	9899.638	11499.138	1.162
33.045	9898.125	11497.345	1.162
33.987	347.805	365.848	1.052
33.997	347.720	365.560	1.051
34.005	347.509	365.465	1.052
34.995	31.174	34.418	1.104
35.005	31.217	34.515	1.106
35.976	5.540	5.588	1.009
36.984	7291.265	7251.123	0.994
37.028	7291.438	7251.065	0.994
41.002	334.605	347.680	1.039
41.026	334.452	347.649	1.039
41.039	334.460	347.780	1.040
42.034	94.453	90.643	0.960
43.018	698.189	714.387	1.023
43.054	695.419	710.713	1.022
43.989	38.891	39.031	1.004
44.001	38.833	39.031	1.005
44.062	38.292	38.482	1.005
44.997	1303.053	1536.584	1.179
45.033	1302.562	1536.040	1.179
45.992	50.754	54.008	1.064
46.021	50.689	53.879	1.063
47.013	110.793	116.903	1.055
47.037	110.749	116.774	1.054
47.049	110.712	116.807	1.055
47.060	110.698	116.742	1.055
47.984	3.580	3.584	1.001
49.011	3.770	3.649	0.968
49.992	6.538	6.908	1.057
51.000	7.794	8.394	1.077
52.012	1.066	1.323	1.241
52.018	1.052	1.194	1.136
53.026	7.553	7.523	0.996
53.939	2.338	2.583	1.105
54.046	2.287	2.454	1.073
54.947	87.935	90.708	1.032
57.033	189.961	200.023	1.053
57.070	189.910	199.732	1.052
59.049	1723.844	2043.916	1.186
59.086	1722.344	2042.212	1.186
61.028	988.149	987.503	0.999
61.065	987.487	986.988	0.999
62.995	56.172	56.193	1.000
63.026	56.172	56.226	1.001
64.003	2.162	2.099	0.971
65.020	4.245	4.650	1.095
68.049	3.777	3.778	1.000
69.033	62.807	65.882	1.049
69.070	62.741	65.914	1.051
71.049	39.737	40.031	1.007
71.086	39.745	40.031	1.007
73.065	246.920	255.278	1.034
75.044	140.308	142.320	1.014
75.068	140.235	142.352	1.015
77.060	22.915	21.628	0.944
78.046	3.646	3.713	1.018
79.054	30.108	29.923	0.994
80.049	3.288	3.067	0.933
81.070	79.156	62.261	0.787
82.078	7.247	5.650	0.780
82.989	45.789	47.061	1.028
83.010	45.826	47.223	1.030
83.049	45.877	47.320	1.031
83.086	45.790	47.255	1.032
83.911	5.699	5.424	0.952
84.081	6.108	5.812	0.952
84.919	102.143	98.945	0.969
85.065	104.416	101.012	0.967
85.101	104.219	100.915	0.968
86.036	9.366	9.298	0.993
86.060	9.351	9.298	0.994
86.096	9.307	9.266	0.996
87.044	20.650	21.048	1.019
87.080	20.672	21.015	1.017
88.112	4.040	4.391	1.087
89.023	285.014	288.161	1.011
89.042	284.985	288.128	1.011
89.060	284.898	288.096	1.011
89.096	284.744	287.773	1.011
90.055	14.469	14.622	1.011
91.039	61.576	59.334	0.964
91.050	61.576	59.238	0.962
91.058	61.554	59.238	0.962
92.062	15.530	14.946	0.962
93.033	272.694	270.322	0.991
93.070	272.679	270.257	0.991
94.041	22.108	21.400	0.968
95.049	27.846	24.696	0.887
95.086	27.773	24.567	0.885
96.057	3.470	3.067	0.884
97.040	19.438	20.693	1.065
97.065	19.409	20.596	1.061
97.101	19.453	20.661	1.062
97.967	3.258	3.455	1.060
98.975	26.493	24.534	0.926
99.080	26.442	24.469	0.925
99.092	26.435	24.469	0.926
99.104	26.435	24.501	0.927
99.117	26.428	24.501	0.927
101.060	15.091	13.849	0.918
101.096	15.121	13.881	0.918
102.025	3.310	3.261	0.985
102.068	3.310	3.229	0.976
102.104	3.332	3.229	0.969
102.128	3.324	3.229	0.971
103.032	17.501	16.463	0.941
103.042	17.494	16.463	0.941
103.075	17.501	16.463	0.941
103.112	17.457	16.430	0.941
103.123	17.355	16.398	0.945
104.047	2.038	2.099	1.030
104.049	2.038	2.099	1.030
104.062	2.023	2.099	1.037
105.037	34.972	36.508	1.044
105.057	34.979	36.508	1.044
105.070	34.957	36.475	1.043
106.078	9.789	10.041	1.026
107.049	235.250	239.517	1.018
107.086	235.235	239.452	1.018
108.057	23.307	23.370	1.003
108.081	23.307	23.337	1.001
108.093	23.307	23.337	1.001
109.065	44.678	43.997	0.985
109.076	44.656	43.965	0.985
109.089	44.598	43.965	0.986
109.101	44.605	43.965	0.986
110.060	4.815	4.488	0.932
110.073	4.815	4.521	0.939
110.084	4.822	4.521	0.938
110.109	4.800	4.521	0.942
111.080	9.146	9.427	1.031
111.092	9.132	9.363	1.025
111.104	9.132	9.363	1.025
111.117	9.132	9.395	1.029
112.007	2.214	2.615	1.181
112.052	2.192	2.583	1.178
112.088	2.170	2.583	1.190
112.112	2.199	2.647	1.204
113.015	7.649	7.459	0.975
113.060	7.649	7.491	0.979
113.096	7.664	7.523	0.982
113.107	7.664	7.491	0.977
114.091	5.334	5.683	1.065
114.128	5.319	5.683	1.068
115.075	7.335	6.748	0.920
115.112	7.306	6.780	0.928
115.123	7.292	6.716	0.921
116.143	1.541	1.808	1.173
117.070	41.531	41.770	1.006
117.078	41.510	41.770	1.006
117.091	41.466	41.705	1.006
117.102	41.334	41.576	1.006
117.127	40.947	41.028	1.002
118.065	3.360	3.293	0.980
118.078	3.360	3.293	0.980
118.081	3.353	3.293	0.982
118.086	3.346	3.261	0.975
119.060	6.232	6.264	1.005
119.086	6.174	6.232	1.009
120.081	0.891	0.936	1.051
121.052	14.529	15.593	1.073
121.065	14.522	15.593	1.074
121.089	14.493	15.528	1.071
121.101	14.485	15.431	1.065
122.060	2.096	2.324	1.109
122.084	2.111	2.389	1.131
122.096	2.104	2.389	1.135
123.092	10.353	10.365	1.001
124.039	1.826	1.775	0.972
124.057	1.812	1.775	0.980
125.042	7.715	7.394	0.958
125.060	7.715	7.394	0.958
125.071	7.708	7.394	0.959
125.084	7.715	7.394	0.958
125.096	7.686	7.394	0.962
125.107	7.693	7.394	0.961
125.120	7.693	7.394	0.961
127.112	13.360	13.237	0.991
127.136	13.353	13.204	0.989
127.903	2.148	1.872	0.872
128.120	2.133	1.840	0.863
128.143	2.089	1.775	0.850
128.911	7.364	7.071	0.960
129.045	7.438	7.006	0.942
129.070	7.467	7.071	0.947
129.091	7.481	7.039	0.941
129.127	7.438	7.007	0.942
129.139	7.423	6.942	0.935
129.151	7.394	6.910	0.935
131.060	5.757	6.168	1.071
131.107	5.728	6.103	1.065
131.143	5.713	6.103	1.068
131.154	5.706	6.103	1.070
132.066	0.745	0.775	1.040
132.102	0.738	0.775	1.050
133.065	2.996	3.262	1.089
133.101	2.886	3.068	1.063
135.080	6.459	6.749	1.045
135.117	6.422	6.684	1.041
137.047	42.337	31.636	0.747
137.060	42.330	31.636	0.747
137.060	42.330	31.636	0.747
137.071	42.315	31.636	0.748
137.132	42.279	31.572	0.747
139.148	5.881	6.135	1.043
144.175	1.592	1.776	1.115
145.076	12.418	12.203	0.983
145.122	12.425	12.203	0.982
145.962	1.929	1.937	1.004
145.968	1.929	1.937	1.004
146.970	2.374	2.421	1.020
146.976	2.374	2.421	1.020
148.088	0.825	0.678	0.821
148.125	0.825	0.742	0.900
149.096	20.117	19.564	0.972
151.075	5.377	5.747	1.069
152.120	1.117	0.968	0.866
153.055	5.830	5.683	0.975
153.070	5.837	5.715	0.979
153.127	5.823	5.683	0.976
153.151	5.838	5.715	0.979
153.980	1.132	1.065	0.941
155.086	5.092	4.972	0.976
155.107	5.092	4.972	0.976
155.142	5.107	4.940	0.967
157.159	3.748	3.681	0.982
159.174	10.236	12.368	1.208
161.132	1.629	2.002	1.229
162.128	0.606	0.581	0.958
163.063	3.821	3.358	0.879
163.075	3.814	3.358	0.880
163.099	3.792	3.358	0.885
163.123	3.756	3.326	0.886
163.136	3.770	3.326	0.882
163.148	3.748	3.326	0.887
165.091	1.526	1.291	0.846
165.985	0.862	0.710	0.824
166.062	0.847	0.775	0.914
166.078	0.840	0.775	0.922
166.135	0.803	0.742	0.924
167.070	2.023	1.776	0.878
167.086	2.023	1.776	0.878
174.140	3.536	3.487	0.986
175.148	0.803	0.742	0.924
178.062	0.832	0.936	1.124
178.123	0.825	0.968	1.173
