m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
71.049	45.931	45.870	0.999
71.086	45.938	45.903	0.999
73.065	275.473	282.722	1.026
75.044	287.181	240.974	0.839
75.068	287.037	240.780	0.839
77.060	27.166	28.506	1.049
78.046	4.033	4.295	1.065
79.054	27.616	28.795	1.043
80.049	3.716	4.229	1.138
81.070	151.984	182.848	1.203
82.078	11.685	13.428	1.149
82.989	55.587	56.298	1.013
83.010	55.615	56.298	1.012
83.049	55.615	56.298	1.012
83.086	55.040	55.653	1.011
83.911	6.214	5.747	0.925
84.081	6.344	6.070	0.957
84.919	168.305	167.623	0.996
85.065	169.508	169.076	0.997
85.101	168.241	167.979	0.998
86.036	12.289	13.396	1.090
86.060	12.282	13.396	1.091
86.096	12.232	13.461	1.100
87.044	25.616	26.793	1.046
87.080	25.559	26.826	1.050
88.112	4.918	4.585	0.932
89.023	403.256	396.963	0.984
89.042	403.285	396.963	0.984
89.060	403.235	396.931	0.984
89.096	403.113	396.770	0.984
90.055	20.149	18.722	0.929
91.039	60.838	60.780	0.999
91.050	60.846	60.748	0.998
91.058	60.781	60.683	0.998
92.062	17.702	17.721	1.001
93.033	350.856	355.059	1.012
93.070	350.863	355.060	1.012
94.041	29.536	29.308	0.992
95.049	39.950	45.000	1.126
95.086	39.856	44.968	1.128
96.057	5.278	6.006	1.138
97.040	31.426	31.152	0.991
97.065	31.419	31.217	0.994
97.101	31.404	31.249	0.995
97.967	8.359	8.620	1.031
98.975	17.703	17.625	0.996
99.080	17.674	17.657	0.999
99.092	17.667	17.657	0.999
99.104	17.616	17.592	0.999
99.117	17.602	17.560	0.998
101.060	15.062	14.044	0.932
101.096	14.983	13.979	0.933
102.025	3.586	3.616	1.008
102.068	3.564	3.648	1.024
102.104	3.543	3.616	1.021
102.128	3.514	3.649	1.038
103.032	16.609	17.398	1.048
103.042	16.616	17.398	1.047
103.075	16.573	17.398	1.050
103.112	16.393	17.302	1.055
103.123	16.285	17.205	1.056
104.047	2.146	2.421	1.129
104.049	2.146	2.421	1.129
104.062	2.153	2.422	1.125
105.037	19.681	20.109	1.022
105.057	19.667	20.109	1.022
105.070	19.660	20.077	1.021
106.078	3.953	4.132	1.045
107.049	83.024	86.869	1.046
107.086	83.038	86.869	1.046
108.057	9.627	9.718	1.009
108.081	9.598	9.653	1.006
108.093	9.576	9.589	1.001
109.065	44.014	43.124	0.980
109.076	43.992	43.124	0.980
109.089	43.992	43.157	0.981
109.101	43.985	43.124	0.980
110.060	4.745	4.553	0.959
110.073	4.753	4.553	0.958
110.084	4.760	4.553	0.957
110.109	4.745	4.553	0.959
111.080	10.880	10.912	1.003
111.092	10.880	10.912	1.003
111.104	10.858	10.880	1.002
111.117	10.865	10.912	1.004
112.007	4.702	4.552	0.968
112.052	4.695	4.552	0.970
112.088	4.695	4.520	0.963
112.112	4.666	4.520	0.969
113.015	8.288	8.943	1.079
113.060	8.303	8.943	1.077
113.096	8.303	9.007	1.085
113.107	8.296	9.007	1.086
114.091	5.566	5.199	0.934
114.128	5.523	5.134	0.930
115.075	9.959	9.687	0.973
115.112	9.937	9.622	0.968
115.123	9.930	9.590	0.966
116.143	1.598	1.453	0.909
117.070	17.962	18.107	1.008
117.078	17.941	18.172	1.013
117.091	17.811	18.011	1.011
117.102	17.624	17.914	1.016
117.127	17.286	17.688	1.023
118.065	1.980	2.002	1.011
118.078	1.973	2.002	1.015
118.081	1.966	2.002	1.018
118.086	1.966	2.002	1.018
119.060	11.635	11.397	0.979
119.086	11.477	11.203	0.976
120.081	1.159	1.065	0.919
121.052	13.852	13.720	0.990
121.065	13.845	13.720	0.991
121.089	13.802	13.753	0.996
121.101	13.766	13.688	0.994
122.060	1.951	2.745	1.407
122.084	1.951	2.712	1.390
122.096	1.951	2.745	1.407
123.092	10.527	10.686	1.015
124.039	1.641	1.743	1.062
124.057	1.677	1.808	1.078
125.042	8.410	8.911	1.060
125.060	8.410	8.911	1.060
125.071	8.410	8.911	1.060
125.084	8.410	8.911	1.060
125.096	8.410	8.911	1.060
125.107	8.403	8.911	1.060
125.120	8.389	8.878	1.058
127.112	14.919	16.368	1.097
127.136	14.875	16.335	1.098
127.903	2.081	2.324	1.117
128.120	2.167	2.357	1.087
128.143	2.167	2.357	1.088
128.911	9.455	9.395	0.994
129.045	9.404	9.396	0.999
129.070	9.390	9.396	1.001
129.091	9.397	9.396	1.000
129.127	9.318	9.299	0.998
129.139	9.289	9.299	1.001
129.151	9.246	9.202	0.995
131.060	4.890	5.328	1.090
131.107	4.868	5.295	1.088
131.143	4.796	5.295	1.104
131.154	4.739	5.296	1.118
132.066	0.835	0.871	1.044
132.102	0.828	0.839	1.014
133.065	4.394	3.972	0.904
133.101	4.156	3.843	0.925
135.080	6.056	6.911	1.141
135.117	6.028	6.814	1.130
137.047	92.360	112.508	1.218
137.060	92.360	112.508	1.218
137.060	92.360	112.508	1.218
137.071	92.345	112.508	1.218
137.132	92.273	112.282	1.217
139.148	9.188	10.331	1.124
144.175	1.288	0.968	0.751
145.076	10.814	11.492	1.063
145.122	10.829	11.428	1.055
145.962	1.778	1.905	1.071
145.968	1.778	1.905	1.071
146.970	2.081	2.163	1.039
146.976	2.074	2.163	1.043
148.088	0.691	0.839	1.214
148.125	0.655	0.775	1.183
149.096	5.589	5.845	1.046
151.075	2.794	2.551	0.913
152.120	0.741	0.581	0.783
153.055	4.572	4.456	0.974
153.070	4.572	4.488	0.982
153.127	4.558	4.456	0.978
153.151	4.536	4.456	0.982
153.980	0.965	1.194	1.238
155.086	3.715	3.939	1.060
155.107	3.708	3.939	1.062
155.142	3.694	3.939	1.066
157.159	3.442	3.422	0.994
159.174	6.128	5.780	0.943
161.132	1.426	1.227	0.861
162.128	0.633	0.742	1.172
163.063	2.635	2.551	0.968
163.075	2.643	2.551	0.965
163.099	2.635	2.551	0.968
163.123	2.628	2.551	0.970
163.136	2.628	2.551	0.970
163.148	2.635	2.551	0.968
165.091	1.404	1.517	1.081
165.985	0.518	0.452	0.872
166.062	0.533	0.419	0.788
166.078	0.533	0.419	0.788
166.135	0.525	0.419	0.798
167.070	1.584	1.678	1.060
167.086	1.584	1.678	1.060
174.140	2.362	2.486	1.053
175.148	0.633	0.581	0.917
178.062	0.540	0.355	0.658
178.123	0.504	0.419	0.833
179.086	0.828	0.581	0.702
179.107	0.806	0.581	0.720
179.128	0.813	0.613	0.754
179.929	1.015	1.065	1.049
180.081	1.015	1.097	1.081
180.093	1.015	1.097	1.081
180.151	1.022	1.130	1.105
180.937	18.092	18.981	1.049
181.076	18.063	18.852	1.044
181.101	18.049	18.820	1.043
181.159	17.689	18.465	1.044
181.170	17.545	18.368	1.047
182.109	2.146	1.905	0.888
183.047	14.371	14.593	1.015
183.080	14.364	14.593	1.016
186.140	0.669	0.516	0.771
187.148	1.397	1.323	0.948
188.937	0.806	0.871	1.081
189.164	0.677	0.775	1.145
191.143	2.456	2.454	0.999
192.093	2.024	2.066	1.021
193.101	3.897	4.004	1.028
193.122	3.839	3.940	1.026
194.154	1.570	1.356	0.864
195.065	1.231	1.097	0.892
195.138	1.253	1.162	0.928
197.132	0.943	0.871	0.924
199.148	1.303	1.098	0.842
201.139	5.408	5.618	1.039
201.233	5.401	5.618	1.040
203.086	0.612	0.484	0.791
203.154	0.576	0.452	0.785
204.187	0.360	0.419	1.166
205.157	0.857	0.775	0.904
205.195	0.857	0.775	0.904
211.148	11.551	11.462	0.992
228.093	11.448	12.172	1.063
228.269	11.333	12.108	1.068
237.164	0.676	0.613	0.906
239.007	0.792	0.871	1.101
239.179	0.799	0.904	1.131
150.000	674.498	705.896	1.047
