m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
62.995	4.473	4.165	0.931
63.026	4.496	4.230	0.941
64.003	0.978	1.194	1.222
65.020	1.293	1.130	0.874
68.049	1.755	2.066	1.177
69.033	51.172	51.518	1.007
69.070	51.157	51.421	1.005
71.049	15.819	15.689	0.992
71.086	15.788	15.657	0.992
73.065	67.149	66.428	0.989
75.044	32.951	32.533	0.987
75.068	32.889	32.469	0.987
77.060	7.307	7.491	1.025
78.046	2.102	2.034	0.968
79.054	14.202	14.590	1.027
80.049	2.194	2.163	0.986
81.070	23.223	23.758	1.023
82.078	3.865	3.681	0.952
82.989	39.289	39.124	0.996
83.010	39.351	39.189	0.996
83.049	39.390	39.318	0.998
83.086	39.374	39.318	0.999
83.911	5.113	4.876	0.954
84.081	6.976	6.910	0.991
84.919	10.916	11.170	1.023
85.065	12.880	13.689	1.063
85.101	12.849	13.657	1.063
86.036	5.036	4.552	0.904
86.060	5.051	4.585	0.908
86.096	5.082	4.617	0.909
87.044	12.093	12.815	1.060
87.080	12.108	12.815	1.058
88.112	3.141	2.744	0.874
89.023	52.061	50.964	0.979
89.042	52.077	50.932	0.978
89.060	52.069	50.964	0.979
89.096	52.031	50.964	0.980
90.055	4.096	4.068	0.993
91.039	16.305	15.625	0.958
91.050	16.320	15.690	0.961
91.058	16.328	15.690	0.961
92.062	3.449	3.325	0.964
93.033	51.400	53.709	1.045
93.070	51.415	53.709	1.045
94.041	4.881	4.617	0.946
95.049	23.232	23.662	1.019
95.086	23.232	23.694	1.020
96.057	3.596	3.907	1.087
97.040	15.659	14.786	0.944
97.065	15.682	14.753	0.941
97.101	15.713	14.753	0.939
97.967	3.141	3.067	0.977
98.975	12.232	12.235	1.000
99.080	12.233	12.235	1.000
99.092	12.233	12.268	1.003
99.104	12.225	12.268	1.003
99.117	12.209	12.203	0.999
101.060	22.955	23.596	1.028
101.096	22.955	23.596	1.028
102.025	3.226	3.293	1.021
102.068	3.241	3.325	1.026
102.104	3.264	3.390	1.038
102.128	3.272	3.454	1.056
103.032	10.532	9.944	0.944
103.042	10.517	9.944	0.946
103.075	10.517	10.008	0.952
103.112	10.517	10.008	0.952
103.123	10.517	10.008	0.952
104.047	1.809	1.775	0.982
104.049	1.801	1.775	0.986
104.062	1.809	1.775	0.982
105.037	12.994	13.299	1.023
105.057	12.978	13.234	1.020
105.070	12.971	13.234	1.020
106.078	2.233	2.195	0.983
107.049	23.016	23.339	1.014
107.086	23.024	23.339	1.014
108.057	4.219	4.036	0.957
108.081	4.235	4.068	0.961
108.093	4.250	4.101	0.965
109.065	33.024	32.507	0.984
109.076	33.009	32.507	0.985
109.089	32.986	32.507	0.985
109.101	32.970	32.507	0.986
110.060	3.649	3.551	0.973
110.073	3.634	3.519	0.968
110.084	3.634	3.519	0.968
110.109	3.603	3.519	0.977
111.080	9.878	9.944	1.007
111.092	9.870	9.944	1.008
111.104	9.885	9.977	1.009
111.117	9.893	10.009	1.012
112.007	2.071	1.711	0.826
112.052	2.094	1.711	0.817
112.088	2.109	1.776	0.842
112.112	2.109	1.776	0.842
113.015	10.678	10.494	0.983
113.060	10.670	10.591	0.993
113.096	10.655	10.558	0.991
113.107	10.647	10.526	0.989
114.091	8.454	8.524	1.008
114.128	8.438	8.492	1.006
115.075	7.337	7.814	1.065
115.112	7.353	7.814	1.063
115.123	7.361	7.814	1.062
116.143	1.478	1.453	0.983
117.070	26.913	26.375	0.980
117.078	26.913	26.407	0.981
117.091	26.905	26.407	0.981
117.102	26.921	26.439	0.982
117.127	26.882	26.375	0.981
118.065	2.340	2.486	1.062
118.078	2.364	2.518	1.065
118.081	2.371	2.518	1.062
118.086	2.364	2.486	1.052
119.060	4.296	4.521	1.052
119.086	4.281	4.521	1.056
120.081	0.947	0.904	0.955
121.052	15.188	14.494	0.954
121.065	15.188	14.462	0.952
121.089	15.180	14.462	0.953
121.101	15.188	14.526	0.956
122.060	2.310	2.453	1.062
122.084	2.302	2.453	1.066
122.096	2.333	2.518	1.079
123.092	9.555	9.977	1.044
124.039	1.639	1.517	0.925
124.057	1.632	1.485	0.910
125.042	8.131	7.911	0.973
125.060	8.131	7.943	0.977
125.071	8.146	7.943	0.975
125.084	8.154	7.975	0.978
125.096	8.154	7.975	0.978
125.107	8.162	8.008	0.981
125.120	8.170	8.008	0.980
127.112	23.780	24.343	1.024
127.136	23.796	24.375	1.024
127.903	2.594	2.841	1.095
128.120	2.956	3.261	1.103
128.143	2.956	3.261	1.103
128.911	6.621	6.813	1.029
129.045	6.914	7.039	1.018
129.070	6.914	7.006	1.013
129.091	6.914	7.006	1.013
129.127	6.921	7.071	1.022
129.139	6.914	7.071	1.023
129.151	6.898	7.071	1.025
131.060	6.483	7.039	1.086
131.107	6.498	7.071	1.088
131.143	6.498	7.071	1.088
131.154	6.491	7.071	1.089
132.066	1.039	1.065	1.025
132.102	1.016	1.000	0.985
133.065	2.186	1.937	0.886
133.101	2.202	1.873	0.850
135.080	12.587	12.752	1.013
135.117	12.579	12.720	1.011
137.047	11.771	12.042	1.023
137.060	11.779	12.042	1.022
137.060	11.779	12.042	1.022
137.071	11.779	12.042	1.022
137.132	11.763	11.913	1.013
139.148	6.599	6.296	0.954
144.175	1.232	1.324	1.075
145.076	10.570	10.138	0.959
145.122	10.562	10.106	0.957
145.962	2.063	2.163	1.048
145.968	2.071	2.163	1.044
146.970	1.439	1.259	0.875
146.976	1.439	1.259	0.875
148.088	0.793	0.904	1.140
148.125	0.785	0.871	1.110
149.096	3.449	3.164	0.917
151.075	3.927	4.068	1.036
152.120	0.931	1.001	1.074
153.055	7.006	7.847	1.120
153.070	6.998	7.814	1.117
153.127	7.014	7.814	1.114
153.151	7.006	7.814	1.115
153.980	1.201	1.388	1.156
155.086	5.990	6.038	1.008
155.107	5.998	6.070	1.012
155.142	6.013	6.070	1.009
157.159	4.281	4.359	1.018
159.174	6.075	5.618	0.925
161.132	1.871	2.292	1.225
162.128	0.577	0.549	0.950
163.063	3.742	3.681	0.984
163.075	3.727	3.681	0.988
163.099	3.727	3.681	0.988
163.123	3.703	3.681	0.994
163.136	3.703	3.681	0.994
163.148	3.688	3.648	0.989
165.091	2.371	2.324	0.980
165.985	1.124	1.097	0.977
166.062	1.131	1.130	0.999
166.078	1.124	1.130	1.005
166.135	1.139	1.130	0.992
167.070	4.512	4.391	0.973
167.086	4.512	4.391	0.973
174.140	3.703	3.325	0.898
175.148	0.808	0.742	0.919
178.062	0.462	0.549	1.188
178.123	0.462	0.516	1.119
179.086	0.900	0.839	0.932
179.107	0.908	0.839	0.924
179.128	0.900	0.839	0.932
179.929	0.554	0.645	1.165
180.081	0.508	0.581	1.144
180.093	0.523	0.581	1.110
180.151	0.539	0.645	1.198
180.937	4.658	5.134	1.102
181.076	4.674	5.037	1.078
181.101	4.674	5.037	1.078
181.159	4.643	5.037	1.085
181.170	4.635	5.037	1.087
182.109	0.846	0.839	0.991
183.047	5.506	5.329	0.968
183.080	5.475	5.296	0.967
186.140	0.608	0.549	0.902
187.148	1.347	1.259	0.935
188.937	0.416	0.323	0.776
189.164	0.439	0.419	0.956
191.143	0.800	0.968	1.210
192.093	0.716	0.678	0.947
193.101	0.947	0.839	0.886
193.122	0.939	0.839	0.894
194.154	0.500	0.581	1.161
195.065	0.900	0.936	1.039
195.138	0.924	1.001	1.083
197.132	1.139	1.517	1.332
199.148	1.971	1.969	0.999
201.139	7.991	8.135	1.018
201.233	7.976	8.168	1.024
203.086	0.677	0.742	1.096
203.154	0.685	0.710	1.037
204.187	0.254	0.290	1.144
205.157	0.870	0.936	1.076
205.195	0.885	0.936	1.057
211.148	0.885	1.065	1.203
228.093	0.508	0.452	0.889
228.269	0.508	0.420	0.826
237.164	0.739	0.839	1.136
239.007	0.523	0.613	1.172
239.179	0.539	0.645	1.198
150.000	501.675	503.559	1.004
