m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
108.093	9.675	9.460	0.978
109.065	21.736	21.565	0.992
109.076	21.727	21.533	0.991
109.089	21.709	21.500	0.990
109.101	21.683	21.436	0.989
110.060	3.055	2.938	0.962
110.073	3.012	2.938	0.976
110.084	3.012	2.938	0.976
110.109	3.020	3.003	0.994
111.080	13.292	12.204	0.918
111.092	13.300	12.204	0.918
111.104	13.318	12.204	0.916
111.117	13.300	12.204	0.918
112.007	3.714	3.648	0.982
112.052	3.714	3.616	0.974
112.088	3.749	3.681	0.982
112.112	3.758	3.681	0.979
113.015	11.597	11.590	0.999
113.060	11.579	11.590	1.001
113.096	11.544	11.493	0.996
113.107	11.553	11.461	0.992
114.091	11.361	11.364	1.000
114.128	11.361	11.332	0.998
115.075	11.001	11.042	1.004
115.112	10.984	10.978	0.999
115.123	11.010	11.010	1.000
116.143	3.187	2.906	0.912
117.070	41.294	42.872	1.038
117.078	41.294	42.840	1.037
117.091	41.250	42.807	1.038
117.102	41.250	42.807	1.038
117.127	40.908	42.452	1.038
118.065	3.424	3.745	1.094
118.078	3.398	3.648	1.074
118.081	3.398	3.648	1.074
118.086	3.389	3.616	1.067
119.060	9.790	9.363	0.956
119.086	9.808	9.363	0.955
120.081	1.668	1.646	0.987
121.052	35.387	34.833	0.984
121.065	35.378	34.833	0.985
121.089	35.361	34.833	0.985
121.101	35.326	34.801	0.985
122.060	4.276	4.262	0.997
122.084	4.285	4.230	0.987
122.096	4.276	4.197	0.982
123.092	15.654	16.013	1.023
124.039	2.476	2.615	1.056
124.057	2.450	2.615	1.068
125.042	12.081	12.010	0.994
125.060	12.099	12.042	0.995
125.071	12.099	12.010	0.993
125.084	12.099	12.010	0.993
125.096	12.099	12.010	0.993
125.107	12.116	12.010	0.991
125.120	12.116	12.010	0.991
127.112	15.891	15.659	0.985
127.136	15.873	15.659	0.986
127.903	2.608	2.518	0.966
128.120	2.687	2.551	0.949
128.143	2.696	2.551	0.946
128.911	9.236	8.943	0.968
129.045	9.500	9.202	0.969
129.070	9.509	9.234	0.971
129.091	9.500	9.202	0.969
129.127	9.482	9.234	0.974
129.139	9.395	9.169	0.976
129.151	9.342	9.169	0.982
131.060	8.306	7.878	0.948
131.107	8.298	7.846	0.946
131.143	8.298	7.814	0.942
131.154	8.298	7.846	0.946
132.066	1.290	1.001	0.775
132.102	1.299	1.001	0.770
133.065	3.486	3.552	1.019
133.101	3.398	3.520	1.036
135.080	10.307	10.041	0.974
135.117	10.324	10.042	0.973
137.047	16.689	16.722	1.002
137.060	16.689	16.690	1.000
137.060	16.689	16.690	1.000
137.071	16.689	16.690	1.000
137.132	16.663	16.690	1.002
139.148	10.254	10.428	1.017
144.175	2.335	1.969	0.843
145.076	22.955	23.468	1.022
145.122	22.955	23.468	1.022
145.962	3.099	2.873	0.927
145.968	3.082	2.841	0.922
146.970	2.669	2.970	1.113
146.976	2.660	2.970	1.117
148.088	0.737	0.968	1.313
148.125	0.728	1.001	1.373
149.096	14.178	13.429	0.947
151.075	6.629	6.199	0.935
152.120	1.457	1.291	0.886
153.055	11.317	11.526	1.018
153.070	11.290	11.526	1.021
153.127	11.264	11.461	1.018
153.151	11.246	11.493	1.022
153.980	1.694	1.549	0.914
155.086	11.825	11.235	0.950
155.107	11.799	11.203	0.949
155.142	11.782	11.171	0.948
157.159	6.699	5.941	0.887
159.174	10.649	10.429	0.979
161.132	2.168	1.937	0.893
162.128	0.728	0.742	1.019
163.063	4.627	4.295	0.928
163.075	4.636	4.295	0.926
163.099	4.619	4.230	0.916
163.123	4.636	4.230	0.912
163.136	4.680	4.262	0.911
163.148	4.671	4.262	0.912
165.091	2.976	2.906	0.976
165.985	1.132	1.194	1.055
166.062	1.123	1.130	1.006
166.078	1.132	1.162	1.026
166.135	1.132	1.162	1.026
167.070	5.593	5.295	0.947
167.086	5.584	5.295	0.948
174.140	7.857	7.684	0.978
175.148	1.738	2.098	1.207
178.062	0.614	0.807	1.314
178.123	0.641	0.871	1.360
179.086	1.562	1.420	0.909
179.107	1.554	1.420	0.914
179.128	1.554	1.420	0.914
179.929	0.597	0.549	0.919
180.081	0.553	0.516	0.934
180.093	0.562	0.548	0.977
180.151	0.588	0.581	0.988
180.937	3.038	2.841	0.935
181.076	3.047	2.874	0.943
181.101	3.055	2.874	0.941
181.159	3.038	2.841	0.935
181.170	3.038	2.841	0.935
182.109	0.807	0.645	0.799
183.047	6.067	6.103	1.006
183.080	6.041	6.070	1.005
186.140	0.632	0.516	0.817
187.148	1.931	2.325	1.204
188.937	0.834	0.645	0.774
189.164	0.843	0.710	0.843
191.143	1.528	1.550	1.015
192.093	1.088	1.033	0.949
193.101	1.949	2.002	1.027
193.122	1.932	1.970	1.020
194.154	0.904	0.807	0.893
195.065	1.492	1.582	1.060
195.138	1.475	1.582	1.073
197.132	1.624	1.356	0.835
199.148	2.941	3.229	1.098
201.139	13.581	14.269	1.051
201.233	13.589	14.205	1.045
203.086	0.957	0.775	0.810
203.154	0.957	0.775	0.810
204.187	0.386	0.226	0.585
205.157	1.431	1.679	1.173
205.195	1.457	1.679	1.152
211.148	2.678	2.454	0.916
228.093	1.571	1.097	0.698
228.269	1.536	0.968	0.630
237.164	0.746	0.968	1.298
239.007	1.071	1.226	1.145
239.179	1.062	1.194	1.124
150.000	771.353	764.957	0.992
