m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
49.992	9.922	10.039	1.012
51.000	26.951	27.051	1.004
52.012	1.856	1.711	0.922
52.018	1.839	1.711	0.930
53.026	6.553	6.490	0.990
53.939	2.395	2.744	1.146
54.046	2.413	2.648	1.097
54.947	87.487	87.642	1.002
57.033	278.625	277.255	0.995
57.070	278.454	277.029	0.995
59.049	7261.619	6919.815	0.953
59.086	7257.664	6915.116	0.953
61.028	1326.316	1434.854	1.082
61.065	1325.784	1434.247	1.082
62.995	186.921	183.310	0.981
63.026	186.887	183.149	0.980
64.003	6.673	6.522	0.977
65.020	9.923	10.396	1.048
68.049	7.494	7.975	1.064
69.033	64.987	61.977	0.954
69.070	64.901	61.977	0.955
71.049	48.161	48.806	1.013
71.086	48.161	48.806	1.013
73.065	171.795	176.736	1.029
75.044	168.877	193.620	1.147
75.068	168.834	193.653	1.147
77.060	47.783	46.908	0.982
78.046	8.667	8.493	0.980
79.054	29.383	29.250	0.995
80.049	3.191	2.971	0.931
81.070	61.850	57.163	0.924
82.078	5.705	5.037	0.883
82.989	50.026	49.616	0.992
83.010	50.121	49.777	0.993
83.049	50.095	49.680	0.992
83.086	50.112	49.745	0.993
83.911	6.998	6.393	0.914
84.081	8.889	8.363	0.941
84.919	332.989	325.538	0.978
85.065	363.797	358.169	0.985
85.101	363.721	358.073	0.984
86.036	27.875	27.441	0.984
86.060	27.901	27.441	0.983
86.096	27.858	27.408	0.984
87.044	23.162	24.113	1.041
87.080	23.145	24.145	1.043
88.112	7.468	6.845	0.917
89.023	146.953	157.599	1.072
89.042	146.970	157.664	1.073
89.060	146.979	157.664	1.073
89.096	147.005	157.729	1.073
90.055	9.247	9.911	1.072
91.039	74.028	73.022	0.986
91.050	74.208	73.087	0.985
91.058	74.276	73.184	0.985
92.062	42.805	43.156	1.008
93.033	966.856	955.495	0.988
93.070	966.902	955.790	0.989
94.041	78.069	77.598	0.994
95.049	42.915	44.455	1.036
95.086	42.898	44.520	1.038
96.057	4.817	4.423	0.918
97.040	21.163	21.890	1.034
97.065	21.129	21.890	1.036
97.101	21.129	21.954	1.039
97.967	4.235	4.164	0.983
98.975	37.257	35.251	0.946
99.080	37.489	35.509	0.947
99.092	37.454	35.477	0.947
99.104	37.429	35.477	0.948
99.117	37.394	35.477	0.949
101.060	24.275	23.664	0.975
101.096	24.284	23.664	0.974
102.025	4.038	3.874	0.959
102.068	4.047	3.875	0.957
102.104	4.098	3.907	0.953
102.128	4.107	3.907	0.951
103.032	26.139	23.599	0.903
103.042	26.164	23.664	0.904
103.075	26.164	23.599	0.902
103.112	26.122	23.567	0.902
103.123	26.070	23.502	0.901
104.047	3.174	3.164	0.997
104.049	3.174	3.164	0.997
104.062	3.199	3.196	0.999
105.037	207.044	210.082	1.015
105.057	207.027	210.050	1.015
105.070	206.993	210.050	1.015
106.078	19.663	19.013	0.967
107.049	62.067	59.294	0.955
107.086	62.007	59.262	0.956
108.057	8.427	7.879	0.935
108.081	8.418	7.944	0.944
108.093	8.418	7.944	0.944
109.065	24.155	23.274	0.964
109.076	24.146	23.242	0.963
109.089	24.146	23.242	0.963
109.101	24.155	23.242	0.962
110.060	3.251	3.358	1.033
110.073	3.251	3.358	1.033
110.084	3.259	3.358	1.030
110.109	3.251	3.293	1.013
111.080	9.949	9.848	0.990
111.092	9.941	9.848	0.991
111.104	9.941	9.848	0.991
111.117	9.932	9.848	0.992
112.007	2.549	2.615	1.026
112.052	2.558	2.680	1.048
112.088	2.566	2.712	1.057
112.112	2.549	2.712	1.064
113.015	10.617	10.913	1.028
113.060	10.591	10.849	1.024
113.096	10.591	10.849	1.024
113.107	10.617	10.913	1.028
114.091	10.540	10.526	0.999
114.128	10.566	10.526	0.996
115.075	9.804	9.751	0.995
115.112	9.787	9.783	1.000
115.123	9.778	9.783	1.001
116.143	2.284	2.034	0.891
117.070	43.055	42.157	0.979
117.078	43.055	42.125	0.978
117.091	43.047	42.157	0.979
117.102	43.021	42.125	0.979
117.127	42.859	42.028	0.981
118.065	4.003	4.294	1.073
118.078	3.995	4.326	1.083
118.081	4.003	4.358	1.089
118.086	4.003	4.358	1.089
119.060	9.274	9.912	1.069
119.086	9.308	10.009	1.075
120.081	1.420	1.388	0.978
121.052	29.354	29.827	1.016
121.065	29.380	29.859	1.016
121.089	29.371	29.827	1.016
121.101	29.389	29.827	1.015
122.060	3.875	3.842	0.991
122.084	3.858	3.842	0.996
122.096	3.850	3.810	0.990
123.092	9.838	9.073	0.922
124.039	1.916	1.808	0.944
124.057	1.908	1.808	0.948
125.042	8.709	8.685	0.997
125.060	8.718	8.749	1.004
125.071	8.718	8.717	1.000
125.084	8.727	8.717	0.999
125.096	8.752	8.749	1.000
125.107	8.752	8.749	1.000
125.120	8.752	8.749	1.000
127.112	14.106	14.787	1.048
127.136	14.115	14.787	1.048
127.903	2.532	2.389	0.944
128.120	2.789	2.518	0.903
128.143	2.780	2.518	0.906
128.911	10.342	9.945	0.962
129.045	10.727	10.656	0.993
129.070	10.727	10.656	0.993
129.091	10.727	10.656	0.993
129.127	10.702	10.656	0.996
129.139	10.710	10.623	0.992
129.151	10.685	10.656	0.997
131.060	9.565	9.138	0.955
131.107	9.565	9.138	0.955
131.143	9.573	9.171	0.958
131.154	9.565	9.171	0.959
132.066	1.360	1.711	1.258
132.102	1.394	1.711	1.227
133.065	4.843	5.587	1.154
133.101	4.681	5.329	1.139
135.080	8.495	8.976	1.057
135.117	8.495	8.976	1.057
137.047	35.189	32.089	0.912
137.060	35.180	32.089	0.912
137.060	35.180	32.089	0.912
137.071	35.180	32.089	0.912
137.132	35.129	31.992	0.911
139.148	7.965	6.780	0.851
144.175	1.890	2.292	1.213
145.076	26.986	25.826	0.957
145.122	27.003	25.826	0.956
145.962	3.131	3.131	1.000
145.968	3.139	3.131	0.997
146.970	4.398	4.392	0.999
146.976	4.381	4.360	0.995
148.088	1.137	1.130	0.993
148.125	1.112	1.065	0.958
149.096	39.602	39.351	0.994
151.075	10.069	9.945	0.988
152.120	2.096	1.969	0.940
153.055	7.845	8.395	1.070
153.070	7.854	8.395	1.069
153.127	7.862	8.395	1.068
153.151	7.888	8.395	1.064
153.980	1.488	1.872	1.258
155.086	9.906	9.912	1.001
155.107	9.915	9.912	1.000
155.142	9.924	9.945	1.002
157.159	5.826	5.295	0.909
159.174	11.370	11.107	0.977
161.132	2.275	2.486	1.092
162.128	0.718	0.678	0.943
163.063	4.560	4.940	1.083
163.075	4.569	4.940	1.081
163.099	4.577	4.940	1.079
163.123	4.560	4.940	1.083
163.136	4.560	4.940	1.083
163.148	4.551	4.940	1.085
165.091	2.344	1.808	0.771
165.985	0.864	0.710	0.822
166.062	0.855	0.645	0.755
166.078	0.864	0.678	0.785
166.135	0.881	0.710	0.806
167.070	3.876	3.971	1.025
167.086	3.884	3.971	1.022
174.140	5.338	5.295	0.992
175.148	1.634	1.517	0.929
178.062	0.958	0.872	0.910
178.123	0.941	0.839	0.892
179.086	1.377	1.485	1.078
179.107	1.385	1.485	1.072
179.128	1.377	1.453	1.055
179.929	0.641	0.710	1.107
180.081	0.667	0.613	0.920
180.093	0.667	0.613	0.920
180.151	0.624	0.613	0.982
180.937	8.982	7.233	0.805
181.076	8.931	7.136	0.799
181.101	8.922	7.136	0.800
181.159	8.914	7.136	0.801
181.170	8.888	7.104	0.799
182.109	1.129	1.065	0.944
183.047	5.073	5.327	1.050
183.080	5.073	5.327	1.050
186.140	0.744	0.807	1.085
187.148	1.856	1.905	1.026
188.937	1.026	1.033	1.006
189.164	1.043	1.098	1.052
191.143	1.968	2.196	1.116
192.093	2.002	2.228	1.113
193.101	3.500	4.069	1.163
193.122	3.405	3.972	1.166
194.154	1.531	1.485	0.970
195.065	1.599	1.324	0.827
195.138	1.523	1.324	0.869
197.132	1.522	1.485	0.975
199.148	3.071	3.520	1.146
201.139	12.967	12.106	0.934
201.233	12.916	12.009	0.930
203.086	1.129	1.323	1.172
203.154	1.078	1.259	1.168
204.187	0.539	0.581	1.078
205.157	1.574	1.646	1.046
205.195	1.574	1.614	1.026
211.148	6.537	7.815	1.195
228.093	5.415	6.715	1.240
228.269	5.475	6.748	1.232
237.164	1.060	1.033	0.974
239.007	1.069	1.065	0.996
239.179	1.103	1.130	1.024
150.000	982.583	969.266	0.986
