m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
149.096	20.232	20.080	0.992
151.075	5.368	5.037	0.938
152.120	1.017	1.259	1.238
153.055	5.529	5.102	0.923
153.070	5.538	5.070	0.915
153.127	5.546	5.102	0.920
153.151	5.546	5.070	0.914
153.980	0.847	0.839	0.990
155.086	4.698	4.714	1.003
155.107	4.706	4.714	1.002
155.142	4.714	4.746	1.007
157.159	3.568	3.455	0.968
159.174	4.989	5.844	1.172
161.132	1.493	1.679	1.124
162.128	0.549	0.355	0.647
163.063	3.350	3.390	1.012
163.075	3.358	3.390	1.010
163.099	3.350	3.390	1.012
163.123	3.325	3.390	1.019
163.136	3.317	3.390	1.022
163.148	3.309	3.390	1.024
165.091	1.646	2.002	1.216
165.985	0.549	0.484	0.882
166.062	0.581	0.516	0.889
166.078	0.573	0.484	0.845
166.135	0.573	0.484	0.845
167.070	1.792	1.775	0.991
167.086	1.792	1.775	0.991
174.140	3.471	3.293	0.949
175.148	0.912	0.904	0.991
178.062	0.444	0.613	1.382
178.123	0.428	0.549	1.283
179.086	0.888	1.065	1.200
179.107	0.879	1.065	1.211
179.128	0.879	1.065	1.211
179.929	1.162	1.453	1.250
180.081	1.170	1.485	1.269
180.093	1.178	1.517	1.288
180.151	1.154	1.485	1.287
180.937	17.609	17.723	1.006
181.076	17.609	17.787	1.010
181.101	17.585	17.755	1.010
181.159	17.367	17.691	1.019
181.170	17.287	17.529	1.014
182.109	2.292	2.454	1.071
183.047	17.570	17.788	1.012
183.080	17.570	17.788	1.012
186.140	0.791	0.645	0.816
187.148	1.557	1.194	0.767
188.937	0.492	0.387	0.787
189.164	0.500	0.419	0.839
191.143	1.186	1.420	1.197
192.093	1.202	0.742	0.617
193.101	1.800	1.711	0.951
193.122	1.736	1.614	0.930
194.154	0.766	0.904	1.179
195.065	1.033	1.388	1.344
195.138	0.984	1.356	1.377
197.132	0.791	0.549	0.694
199.148	1.550	1.485	0.958
201.139	9.007	9.008	1.000
201.233	8.983	9.008	1.003
203.086	0.686	0.742	1.082
203.154	0.678	0.742	1.095
204.187	0.331	0.258	0.781
205.157	0.896	1.033	1.153
205.195	0.912	1.033	1.133
211.148	2.551	1.969	0.772
228.093	2.397	2.357	0.983
228.269	2.349	2.292	0.976
237.164	0.726	0.807	1.111
239.007	0.904	0.871	0.964
239.179	0.888	0.775	0.873
150.000	848.552	855.356	1.008
