m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
99.104	30.875	30.251	0.980
99.117	30.859	30.187	0.978
101.060	36.540	37.449	1.025
101.096	36.582	37.449	1.024
102.025	5.964	4.939	0.828
102.068	6.022	5.004	0.831
102.104	6.030	4.939	0.819
102.128	6.022	4.907	0.815
103.032	27.194	27.248	1.002
103.042	27.194	27.215	1.001
103.075	27.186	27.151	0.999
103.112	27.194	27.215	1.001
103.123	27.144	27.183	1.001
104.047	3.069	3.067	1.000
104.049	3.069	3.067	1.000
104.062	3.077	3.067	0.997
105.037	8.619	8.588	0.996
105.057	8.661	8.652	0.999
105.070	8.694	8.717	1.003
106.078	2.771	2.583	0.932
107.049	57.954	59.457	1.026
107.086	58.020	59.521	1.026
108.057	9.537	9.524	0.999
108.081	9.562	9.589	1.003
108.093	9.562	9.589	1.003
109.065	23.812	24.501	1.029
109.076	23.804	24.501	1.029
109.089	23.820	24.501	1.029
109.101	23.804	24.501	1.029
110.060	3.036	3.003	0.989
110.073	3.019	3.003	0.995
110.084	3.028	3.003	0.992
110.109	3.019	2.938	0.973
111.080	15.269	14.301	0.937
111.092	15.277	14.301	0.936
111.104	15.269	14.269	0.935
111.117	15.269	14.301	0.937
112.007	3.094	3.229	1.044
112.052	3.085	3.229	1.046
112.088	3.085	3.196	1.036
112.112	3.094	3.261	1.054
113.015	13.789	14.239	1.033
113.060	13.805	14.335	1.038
113.096	13.780	14.303	1.038
113.107	13.813	14.335	1.038
114.091	11.316	11.203	0.990
114.128	11.324	11.171	0.986
115.075	12.498	12.107	0.969
115.112	12.498	12.139	0.971
115.123	12.498	12.139	0.971
116.143	3.210	3.197	0.996
117.070	51.358	52.454	1.021
117.078	51.325	52.454	1.022
117.091	51.292	52.421	1.022
117.102	51.226	52.357	1.022
117.127	51.035	52.034	1.020
118.065	4.434	4.714	1.063
118.078	4.434	4.682	1.056
118.081	4.442	4.682	1.054
118.086	4.442	4.682	1.054
119.060	15.054	15.271	1.014
119.086	14.987	15.239	1.017
120.081	1.853	1.679	0.906
121.052	33.116	33.123	1.000
121.065	33.116	33.123	1.000
121.089	33.108	33.156	1.001
121.101	33.092	33.220	1.004
122.060	4.128	4.391	1.064
122.084	4.136	4.456	1.077
122.096	4.136	4.456	1.077
123.092	14.856	14.528	0.978
124.039	2.523	2.389	0.947
124.057	2.539	2.421	0.954
125.042	13.011	13.205	1.015
125.060	13.011	13.141	1.010
125.071	13.011	13.141	1.010
125.084	13.036	13.173	1.011
125.096	13.028	13.173	1.011
125.107	13.036	13.173	1.011
125.120	13.053	13.173	1.009
127.112	20.985	20.630	0.983
127.136	20.853	20.469	0.982
127.903	3.292	3.551	1.079
128.120	3.565	3.939	1.105
128.143	3.557	3.971	1.116
128.911	12.160	13.529	1.113
129.045	12.541	13.820	1.102
129.070	12.541	13.820	1.102
129.091	12.508	13.787	1.102
129.127	12.376	13.594	1.098
129.139	12.252	13.497	1.102
129.151	12.061	13.303	1.103
131.060	10.935	11.817	1.081
131.107	10.853	11.752	1.083
131.143	10.786	11.623	1.078
131.154	10.753	11.623	1.081
132.066	1.249	1.517	1.215
132.102	1.232	1.550	1.258
133.065	6.065	5.910	0.974
133.101	5.825	5.587	0.959
135.080	10.481	9.396	0.896
135.117	10.456	9.428	0.902
137.047	18.610	18.080	0.972
137.060	18.626	18.080	0.971
137.060	18.626	18.080	0.971
137.071	18.626	18.080	0.971
137.132	18.635	17.983	0.965
139.148	9.810	9.783	0.997
144.175	2.647	2.680	1.012
145.076	30.759	30.119	0.979
145.122	30.734	30.183	0.982
145.962	3.946	4.327	1.097
145.968	3.946	4.327	1.097
146.970	4.111	3.810	0.927
146.976	4.111	3.810	0.927
148.088	0.860	0.807	0.938
148.125	0.843	0.807	0.957
149.096	24.002	25.117	1.046
151.075	8.132	8.395	1.032
152.120	1.704	2.260	1.326
153.055	10.959	11.751	1.072
153.070	10.976	11.783	1.074
153.127	10.951	11.719	1.070
153.151	10.959	11.751	1.072
153.980	1.894	1.743	0.920
155.086	12.763	13.625	1.068
155.107	12.763	13.625	1.068
155.142	12.779	13.625	1.066
157.159	7.735	7.749	1.002
159.174	14.113	12.302	0.872
161.132	2.283	2.518	1.103
162.128	0.769	0.484	0.630
163.063	5.303	5.263	0.993
163.075	5.303	5.263	0.993
163.099	5.311	5.263	0.991
163.123	5.311	5.263	0.991
163.136	5.294	5.231	0.988
163.148	5.303	5.263	0.993
165.091	2.978	3.455	1.160
165.985	0.984	0.839	0.853
166.062	0.992	0.968	0.976
166.078	0.992	0.968	0.976
166.135	0.951	0.968	1.018
167.070	5.451	5.198	0.954
167.086	5.443	5.198	0.955
174.140	8.875	9.007	1.015
175.148	1.803	2.099	1.164
178.062	0.868	0.645	0.743
178.123	0.852	0.613	0.720
179.086	1.505	1.517	1.008
179.107	1.489	1.517	1.019
179.128	1.456	1.517	1.042
179.929	0.728	0.516	0.710
180.081	0.694	0.419	0.604
180.093	0.711	0.419	0.590
180.151	0.695	0.452	0.650
180.937	7.760	6.974	0.899
181.076	7.718	6.910	0.895
181.101	7.718	6.910	0.895
181.159	7.702	6.845	0.889
181.170	7.718	6.845	0.887
182.109	1.108	1.130	1.020
183.047	6.552	7.233	1.104
183.080	6.527	7.168	1.098
186.140	0.761	0.581	0.764
187.148	1.737	1.872	1.078
188.937	1.058	1.162	1.098
189.164	1.067	1.162	1.089
191.143	2.771	2.616	0.944
192.093	1.960	2.389	1.219
193.101	5.047	5.103	1.011
193.122	4.956	5.006	1.010
194.154	1.977	2.099	1.062
195.065	1.960	2.034	1.038
195.138	1.977	2.002	1.013
197.132	1.712	1.550	0.905
199.148	3.317	3.067	0.925
201.139	14.812	14.559	0.983
201.233	14.837	14.559	0.981
203.086	1.257	1.259	1.002
203.154	1.282	1.259	0.982
204.187	0.513	0.420	0.818
205.157	1.919	2.131	1.110
205.195	1.911	2.098	1.098
211.148	9.729	9.720	0.999
228.093	7.685	7.716	1.004
228.269	7.544	7.490	0.993
237.164	1.067	0.872	0.817
239.007	1.671	1.808	1.082
239.179	1.654	1.743	1.054
150.000	875.764	877.437	1.002
