m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
129.127	8.147	7.781	0.955
129.139	8.130	7.781	0.957
129.151	8.114	7.749	0.955
131.060	8.254	7.072	0.857
131.107	8.245	7.105	0.862
131.143	8.246	7.105	0.862
131.154	8.237	7.072	0.859
132.066	1.321	1.065	0.807
132.102	1.329	1.001	0.753
133.065	3.857	4.037	1.047
133.101	3.742	3.875	1.036
135.080	5.710	4.973	0.871
135.117	5.620	5.005	0.890
137.047	19.835	24.212	1.221
137.060	19.852	24.244	1.221
137.060	19.852	24.244	1.221
137.071	19.868	24.277	1.222
137.132	19.885	24.309	1.222
139.148	5.283	5.876	1.112
144.175	1.641	1.937	1.181
145.076	19.112	18.401	0.963
145.122	19.104	18.337	0.960
145.962	2.559	2.647	1.034
145.968	2.559	2.647	1.034
146.970	2.773	2.841	1.025
146.976	2.781	2.809	1.010
148.088	0.845	0.581	0.688
148.125	0.820	0.613	0.748
149.096	12.018	11.913	0.991
151.075	4.349	3.810	0.876
152.120	1.115	1.291	1.158
153.055	6.022	7.232	1.201
153.070	6.022	7.232	1.201
153.127	6.022	7.200	1.196
153.151	6.030	7.232	1.199
153.980	1.230	1.323	1.076
155.086	7.408	7.781	1.050
155.107	7.416	7.781	1.049
155.142	7.408	7.781	1.050
157.159	4.709	4.811	1.022
159.174	20.878	23.245	1.113
161.132	1.936	1.937	1.001
162.128	0.763	0.807	1.058
163.063	3.766	3.455	0.917
163.075	3.774	3.423	0.907
163.099	3.766	3.390	0.900
163.123	3.758	3.390	0.902
163.136	3.766	3.390	0.900
163.148	3.741	3.358	0.898
165.091	1.821	1.743	0.957
165.985	0.640	0.904	1.413
166.062	0.631	0.839	1.329
166.078	0.631	0.839	1.329
166.135	0.640	0.871	1.362
167.070	2.535	2.292	0.904
167.086	2.519	2.260	0.897
174.140	5.685	6.006	1.056
175.148	1.517	1.420	0.936
178.062	1.665	1.711	1.027
178.123	1.632	1.679	1.028
179.086	1.230	1.194	0.971
179.107	1.214	1.162	0.957
179.128	1.181	1.098	0.929
179.929	0.566	0.484	0.856
180.081	0.582	0.452	0.776
180.093	0.574	0.419	0.731
180.151	0.607	0.484	0.798
180.937	34.460	39.125	1.135
181.076	34.493	39.125	1.134
181.101	34.476	39.125	1.135
181.159	34.427	39.093	1.136
181.170	34.427	39.093	1.136
182.109	2.075	2.357	1.136
183.047	3.889	3.939	1.013
183.080	3.872	3.939	1.017
186.140	0.558	0.710	1.273
187.148	1.329	1.162	0.875
188.937	0.836	0.839	1.003
189.164	0.763	0.710	0.931
191.143	2.010	2.518	1.253
192.093	1.838	1.969	1.072
193.101	3.963	5.038	1.271
193.122	3.947	5.071	1.285
194.154	1.510	1.744	1.155
195.065	1.903	2.583	1.357
195.138	1.854	2.486	1.341
197.132	1.485	1.453	0.978
199.148	2.789	2.647	0.949
201.139	14.429	14.850	1.029
201.233	14.429	14.786	1.025
203.086	0.853	0.871	1.022
203.154	0.877	0.871	0.993
204.187	0.369	0.516	1.399
205.157	1.411	2.002	1.419
205.195	1.394	1.969	1.412
211.148	8.574	10.365	1.209
228.093	6.236	7.039	1.129
228.269	6.244	7.071	1.133
237.164	0.845	1.162	1.375
239.007	1.132	1.065	0.941
239.179	1.140	1.130	0.991
150.000	652.112	682.864	1.047
