m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
113.015	11.464	10.815	0.943
113.060	11.445	10.783	0.942
113.096	11.438	10.751	0.940
113.107	11.425	10.751	0.941
114.091	8.163	7.879	0.965
114.128	8.176	7.847	0.960
115.075	7.189	7.169	0.997
115.112	7.196	7.104	0.987
115.123	7.183	7.104	0.989
116.143	1.605	1.324	0.825
117.070	30.107	29.862	0.992
117.078	30.126	29.862	0.991
117.091	30.139	29.894	0.992
117.102	30.152	29.894	0.991
117.127	30.087	29.701	0.987
118.065	2.619	2.325	0.888
118.078	2.619	2.325	0.888
118.081	2.626	2.357	0.898
118.086	2.606	2.357	0.904
119.060	5.635	5.263	0.934
119.086	5.642	5.263	0.933
120.081	1.014	1.065	1.051
121.052	15.193	14.238	0.937
121.065	15.206	14.270	0.938
121.089	15.213	14.238	0.936
121.101	15.226	14.238	0.935
122.060	2.066	1.904	0.922
122.084	2.054	1.872	0.912
122.096	2.060	1.872	0.909
123.092	9.333	9.137	0.979
124.039	1.878	1.808	0.963
124.057	1.865	1.872	1.004
125.042	8.403	8.490	1.010
125.060	8.423	8.490	1.008
125.071	8.429	8.555	1.015
125.084	8.436	8.555	1.014
125.096	8.449	8.555	1.013
125.107	8.442	8.587	1.017
125.120	8.468	8.587	1.014
127.112	25.253	25.278	1.001
127.136	25.240	25.278	1.001
127.903	2.612	2.357	0.902
128.120	3.133	2.842	0.907
128.143	3.107	2.842	0.915
128.911	7.065	7.200	1.019
129.045	7.565	7.458	0.986
129.070	7.559	7.458	0.987
129.091	7.552	7.490	0.992
129.127	7.513	7.490	0.997
129.139	7.500	7.458	0.994
129.151	7.500	7.458	0.994
131.060	7.364	7.943	1.079
131.107	7.384	8.072	1.093
131.143	7.377	8.104	1.099
131.154	7.377	8.104	1.099
132.066	1.118	1.065	0.953
132.102	1.111	1.001	0.901
133.065	4.102	3.907	0.953
133.101	4.043	3.842	0.950
135.080	12.575	13.365	1.063
135.117	12.549	13.365	1.065
137.047	13.179	13.203	1.002
137.060	13.153	13.171	1.001
137.060	13.153	13.171	1.001
137.071	13.146	13.171	1.002
137.132	13.095	13.139	1.003
139.148	6.324	6.006	0.950
144.175	1.319	0.968	0.734
145.076	11.366	11.138	0.980
145.122	11.353	11.073	0.975
145.962	1.826	1.904	1.043
145.968	1.839	1.937	1.053
146.970	2.210	1.937	0.877
146.976	2.210	1.937	0.877
148.088	0.792	0.581	0.733
148.125	0.786	0.549	0.698
149.096	4.037	4.294	1.064
151.075	4.225	3.293	0.780
152.120	1.046	0.904	0.864
153.055	6.629	6.813	1.028
153.070	6.629	6.813	1.028
153.127	6.623	6.813	1.029
153.151	6.623	6.813	1.029
153.980	1.111	0.968	0.871
155.086	6.226	6.458	1.037
155.107	6.233	6.458	1.036
155.142	6.220	6.458	1.038
157.159	4.543	3.745	0.824
159.174	8.288	8.622	1.040
161.132	1.962	2.324	1.184
162.128	0.643	0.678	1.054
163.063	3.510	3.100	0.883
163.075	3.510	3.100	0.883
163.099	3.503	3.067	0.876
163.123	3.503	3.035	0.866
163.136	3.497	3.035	0.868
163.148	3.497	3.035	0.868
165.091	2.346	1.937	0.826
165.985	1.169	0.936	0.800
166.062	1.176	0.968	0.823
166.078	1.176	1.033	0.878
166.135	1.195	1.033	0.864
167.070	4.257	4.229	0.993
167.086	4.270	4.261	0.998
174.140	3.867	3.778	0.977
175.148	1.085	1.065	0.981
178.062	0.877	1.065	1.214
178.123	0.864	1.033	1.195
179.086	1.176	0.968	0.823
179.107	1.176	0.968	0.823
179.128	1.183	0.968	0.819
179.929	0.559	0.613	1.098
180.081	0.611	0.613	1.004
180.093	0.611	0.613	1.004
180.151	0.591	0.645	1.092
180.937	10.379	10.978	1.058
181.076	10.444	10.946	1.048
181.101	10.451	10.913	1.044
181.159	10.425	10.849	1.041
181.170	10.438	10.849	1.039
182.109	1.254	1.420	1.133
183.047	5.473	5.004	0.914
183.080	5.467	5.004	0.915
186.140	0.591	0.678	1.147
187.148	1.228	1.485	1.209
188.937	0.526	0.581	1.104
189.164	0.513	0.613	1.195
191.143	1.748	1.614	0.923
192.093	1.326	1.033	0.779
193.101	3.322	3.326	1.001
193.122	3.289	3.261	0.992
194.154	1.293	1.356	1.048
195.065	1.488	1.905	1.280
195.138	1.482	1.905	1.286
197.132	1.475	1.452	0.985
199.148	2.320	2.228	0.960
201.139	9.307	8.685	0.933
201.233	9.313	8.717	0.936
203.086	0.676	0.452	0.669
203.154	0.682	0.484	0.710
204.187	0.435	0.484	1.112
205.157	1.033	1.130	1.093
205.195	1.046	1.130	1.080
211.148	8.722	8.557	0.981
228.093	6.519	6.909	1.060
228.269	6.558	7.006	1.068
237.164	0.864	0.774	0.896
239.007	0.890	1.065	1.197
239.179	0.877	1.001	1.141
150.000	554.474	550.406	0.993
