m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
83.010	70.519	69.823	0.990
83.049	70.502	69.791	0.990
83.086	70.147	69.339	0.988
83.911	7.809	7.265	0.930
84.081	8.033	7.556	0.941
84.919	23.756	24.860	1.046
85.065	23.888	25.183	1.054
85.101	23.020	24.021	1.043
86.036	4.079	4.650	1.140
86.060	4.062	4.585	1.129
86.096	3.946	4.456	1.129
87.044	21.247	23.470	1.105
87.080	21.173	23.373	1.104
88.112	3.880	3.971	1.024
89.023	295.634	302.902	1.025
89.042	295.659	302.967	1.025
89.060	295.651	302.935	1.025
89.096	295.510	302.806	1.025
90.055	15.101	15.914	1.054
91.039	53.837	53.616	0.996
91.050	53.820	53.616	0.996
91.058	53.820	53.680	0.997
92.062	14.827	14.847	1.001
93.033	303.166	298.784	0.986
93.070	303.100	298.720	0.986
94.041	24.858	24.659	0.992
95.049	27.264	23.824	0.874
95.086	27.264	23.857	0.875
96.057	4.732	4.747	1.003
97.040	40.285	40.221	0.998
97.065	40.293	40.221	0.998
97.101	40.310	40.318	1.000
97.967	16.350	15.945	0.975
98.975	18.807	18.690	0.994
99.080	18.832	18.755	0.996
99.092	18.824	18.755	0.996
99.104	18.815	18.755	0.997
99.117	18.799	18.755	0.998
101.060	13.069	13.075	1.000
101.096	12.936	13.010	1.006
102.025	3.499	3.487	0.997
102.068	3.474	3.390	0.976
102.104	3.466	3.390	0.978
102.128	3.433	3.390	0.988
103.032	13.407	12.720	0.949
103.042	13.382	12.720	0.951
103.075	13.349	12.623	0.946
103.112	13.250	12.494	0.943
103.123	13.134	12.397	0.944
104.047	2.043	2.131	1.043
104.049	2.043	2.131	1.043
104.062	2.076	2.195	1.057
105.037	18.417	19.367	1.052
105.057	18.392	19.271	1.048
105.070	18.392	19.271	1.048
106.078	2.705	2.486	0.919
107.049	38.788	38.157	0.984
107.086	38.755	38.157	0.985
108.057	5.956	5.457	0.916
108.081	5.981	5.489	0.918
108.093	5.939	5.425	0.913
109.065	49.213	48.741	0.990
109.076	49.213	48.709	0.990
109.089	49.189	48.645	0.989
109.101	49.189	48.677	0.990
110.060	5.401	6.264	1.160
110.073	5.401	6.264	1.160
110.084	5.393	6.264	1.161
110.109	5.435	6.296	1.159
111.080	11.687	11.203	0.959
111.092	11.662	11.170	0.958
111.104	11.662	11.170	0.958
111.117	11.687	11.203	0.959
112.007	6.444	6.393	0.992
112.052	6.469	6.393	0.988
112.088	6.436	6.393	0.993
112.112	6.477	6.458	0.997
113.015	8.099	7.976	0.985
113.060	8.090	7.944	0.982
113.096	8.099	8.009	0.989
113.107	8.082	7.944	0.983
114.091	4.963	4.713	0.950
114.128	4.947	4.778	0.966
115.075	13.540	13.398	0.990
115.112	13.581	13.495	0.994
115.123	13.589	13.527	0.995
116.143	2.068	2.454	1.187
117.070	18.377	18.917	1.029
117.078	18.377	18.982	1.033
117.091	18.261	18.820	1.031
117.102	18.079	18.659	1.032
117.127	17.674	18.240	1.032
118.065	1.555	1.614	1.038
118.078	1.546	1.614	1.044
118.081	1.546	1.614	1.044
118.086	1.546	1.614	1.044
119.060	3.855	4.068	1.055
119.086	3.714	3.842	1.034
120.081	0.802	0.871	1.087
121.052	14.152	13.430	0.949
121.065	14.143	13.462	0.952
121.089	14.061	13.430	0.955
121.101	14.052	13.430	0.956
122.060	2.018	2.066	1.024
122.084	2.018	2.099	1.040
122.096	2.010	2.099	1.044
123.092	9.257	9.396	1.015
124.039	1.886	2.098	1.113
124.057	1.894	2.098	1.108
125.042	9.181	9.393	1.023
125.060	9.181	9.426	1.027
125.071	9.181	9.426	1.027
125.084	9.206	9.393	1.020
125.096	9.197	9.393	1.021
125.107	9.197	9.393	1.021
125.120	9.189	9.393	1.022
127.112	13.671	13.429	0.982
127.136	13.655	13.429	0.983
127.903	2.101	2.131	1.014
128.120	2.134	2.163	1.014
128.143	2.134	2.163	1.014
128.911	9.852	9.041	0.918
129.045	9.967	9.106	0.914
129.070	9.959	9.106	0.914
129.091	9.934	9.042	0.910
129.127	9.877	8.977	0.909
129.139	9.868	8.945	0.906
129.151	9.810	8.848	0.902
131.060	4.392	3.681	0.838
131.107	4.442	3.777	0.850
131.143	4.384	3.713	0.847
131.154	4.343	3.681	0.848
132.066	0.603	0.645	1.069
132.102	0.612	0.645	1.055
133.065	2.333	2.551	1.093
133.101	2.292	2.519	1.099
135.080	5.096	4.941	0.970
135.117	5.071	4.909	0.968
137.047	33.665	21.372	0.635
137.060	33.657	21.307	0.633
137.060	33.657	21.307	0.633
137.071	33.649	21.275	0.632
137.132	33.632	21.243	0.632
139.148	11.835	11.299	0.955
144.175	1.348	1.420	1.054
145.076	9.429	9.847	1.044
145.122	9.429	9.911	1.051
145.962	1.629	1.904	1.169
145.968	1.629	1.904	1.169
146.970	1.340	1.323	0.988
146.976	1.340	1.323	0.988
148.088	0.513	0.645	1.259
148.125	0.496	0.645	1.301
149.096	2.862	2.195	0.767
151.075	2.374	2.583	1.088
152.120	0.595	0.549	0.922
153.055	4.508	5.037	1.117
153.070	4.508	5.037	1.117
153.127	4.508	5.037	1.117
153.151	4.508	5.037	1.117
153.980	0.711	0.645	0.908
155.086	3.739	3.907	1.045
155.107	3.739	3.874	1.036
155.142	3.731	3.874	1.039
157.159	3.557	3.681	1.035
159.174	6.974	7.846	1.125
161.132	1.580	1.323	0.838
162.128	0.496	0.549	1.106
163.063	2.605	2.195	0.843
163.075	2.597	2.195	0.845
163.099	2.605	2.227	0.855
163.123	2.605	2.195	0.843
163.136	2.597	2.163	0.833
163.148	2.589	2.163	0.835
165.091	1.307	1.162	0.889
165.985	0.546	0.484	0.887
166.062	0.562	0.484	0.861
166.078	0.562	0.484	0.861
166.135	0.579	0.484	0.836
167.070	1.662	1.549	0.932
167.086	1.662	1.549	0.932
174.140	2.283	2.453	1.075
175.148	0.661	0.645	0.976
178.062	0.571	0.419	0.735
178.123	0.571	0.419	0.735
179.086	0.579	0.516	0.892
179.107	0.562	0.484	0.861
179.128	0.546	0.452	0.828
179.929	0.885	0.774	0.875
180.081	0.868	0.742	0.855
180.093	0.893	0.742	0.831
180.151	0.876	0.839	0.957
180.937	17.948	18.594	1.036
181.076	17.890	18.498	1.034
181.101	17.874	18.465	1.033
181.159	17.485	18.078	1.034
181.170	17.386	18.014	1.036
182.109	1.894	1.679	0.886
183.047	13.374	14.397	1.076
183.080	13.366	14.397	1.077
186.140	0.587	0.549	0.935
187.148	1.240	1.356	1.093
188.937	0.463	0.452	0.976
189.164	0.463	0.452	0.976
191.143	1.017	1.162	1.142
192.093	0.802	0.742	0.926
193.101	1.373	1.356	0.988
193.122	1.373	1.388	1.011
194.154	0.537	0.775	1.441
195.065	0.562	0.678	1.205
195.138	0.521	0.645	1.239
197.132	0.637	0.452	0.710
199.148	1.042	1.001	0.960
201.139	4.450	4.811	1.081
201.233	4.426	4.779	1.080
203.086	0.446	0.710	1.590
203.154	0.446	0.613	1.373
204.187	0.265	0.290	1.098
205.157	0.728	0.742	1.020
205.195	0.703	0.742	1.056
211.148	3.623	4.068	1.123
228.093	2.986	3.713	1.243
228.269	2.945	3.681	1.250
237.164	0.513	0.516	1.007
239.007	0.397	0.452	1.139
239.179	0.397	0.419	1.057
150.000	527.806	514.322	0.974
