m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
106.078	3.292	3.261	0.990
107.049	58.797	62.265	1.059
107.086	58.789	62.297	1.060
108.057	9.595	9.556	0.996
108.081	9.595	9.556	0.996
108.093	9.612	9.556	0.994
109.065	22.637	22.534	0.995
109.076	22.637	22.502	0.994
109.089	22.637	22.502	0.994
109.101	22.629	22.502	0.994
110.060	3.160	2.809	0.889
110.073	3.127	2.809	0.898
110.084	3.127	2.809	0.898
110.109	3.111	2.809	0.903
111.080	14.723	15.175	1.031
111.092	14.706	15.143	1.030
111.104	14.698	15.111	1.028
111.117	14.690	15.111	1.029
112.007	3.069	3.358	1.094
112.052	3.102	3.423	1.103
112.088	3.143	3.487	1.109
112.112	3.152	3.487	1.107
113.015	13.664	13.236	0.969
113.060	13.730	13.268	0.966
113.096	13.763	13.333	0.969
113.107	13.755	13.301	0.967
114.091	11.357	11.816	1.040
114.128	11.365	11.848	1.043
115.075	11.696	12.366	1.057
115.112	11.680	12.430	1.064
115.123	11.663	12.398	1.063
116.143	3.143	2.744	0.873
117.070	48.239	47.645	0.988
117.078	48.223	47.645	0.988
117.091	48.239	47.645	0.988
117.102	48.182	47.580	0.988
117.127	48.000	47.451	0.989
118.065	3.855	4.424	1.148
118.078	3.871	4.456	1.151
118.081	3.871	4.456	1.151
118.086	3.863	4.424	1.145
119.060	14.392	13.947	0.969
119.086	14.400	14.011	0.973
120.081	1.935	1.679	0.867
121.052	32.794	32.026	0.977
121.065	32.786	32.026	0.977
121.089	32.778	32.058	0.978
121.101	32.753	32.058	0.979
122.060	4.028	3.810	0.946
122.084	4.004	3.810	0.952
122.096	3.987	3.810	0.956
123.092	15.021	15.207	1.012
124.039	2.349	2.680	1.141
124.057	2.341	2.680	1.145
125.042	12.672	12.560	0.991
125.060	12.688	12.560	0.990
125.071	12.713	12.592	0.990
125.084	12.721	12.657	0.995
125.096	12.705	12.624	0.994
125.107	12.721	12.592	0.990
125.120	12.738	12.592	0.989
127.112	19.819	18.919	0.955
127.136	19.719	18.790	0.953
127.903	3.118	3.519	1.129
128.120	3.251	3.648	1.122
128.143	3.259	3.648	1.119
128.911	10.687	10.655	0.997
129.045	10.985	11.236	1.023
129.070	10.977	11.269	1.027
129.091	10.961	11.172	1.019
129.127	10.812	11.075	1.024
129.139	10.729	11.010	1.026
129.151	10.506	10.881	1.036
131.060	10.348	10.301	0.995
131.107	10.348	10.268	0.992
131.143	10.315	10.236	0.992
131.154	10.241	10.107	0.987
132.066	1.439	1.291	0.897
132.102	1.472	1.291	0.877
133.065	5.866	5.878	1.002
133.101	5.701	5.749	1.008
135.080	10.836	9.783	0.903
135.117	10.803	9.719	0.900
137.047	19.562	19.016	0.972
137.060	19.562	18.984	0.970
137.060	19.562	18.984	0.970
137.071	19.562	18.952	0.969
137.132	19.579	18.984	0.970
139.148	10.381	10.106	0.974
144.175	2.564	2.357	0.919
145.076	28.832	28.119	0.975
145.122	28.815	28.022	0.972
145.962	3.780	4.197	1.110
145.968	3.772	4.197	1.113
146.970	3.838	3.584	0.934
146.976	3.830	3.552	0.927
148.088	0.885	0.936	1.058
148.125	0.868	0.936	1.078
149.096	21.604	22.920	1.061
151.075	8.065	8.880	1.101
152.120	1.580	1.485	0.940
153.055	10.844	10.332	0.953
153.070	10.869	10.365	0.954
153.127	10.811	10.300	0.953
153.151	10.811	10.268	0.950
153.980	1.935	1.679	0.867
155.086	12.556	12.010	0.957
155.107	12.548	12.010	0.957
155.142	12.531	12.010	0.958
157.159	7.833	8.137	1.039
159.174	22.625	21.860	0.966
161.132	2.093	2.292	1.095
162.128	0.852	0.807	0.947
163.063	5.179	5.393	1.041
163.075	5.171	5.393	1.043
163.099	5.162	5.361	1.038
163.123	5.162	5.328	1.032
163.136	5.171	5.328	1.031
163.148	5.171	5.328	1.031
165.091	3.193	3.196	1.001
165.985	1.025	1.194	1.165
166.062	1.009	1.162	1.152
166.078	1.025	1.227	1.196
166.135	1.025	1.259	1.228
167.070	4.872	5.392	1.107
167.086	4.872	5.392	1.107
174.140	8.537	8.556	1.002
175.148	1.762	1.453	0.825
178.062	1.191	1.517	1.274
178.123	1.174	1.453	1.237
179.086	1.348	1.097	0.814
179.107	1.331	1.065	0.800
179.128	1.315	1.065	0.810
179.929	0.595	0.484	0.813
180.081	0.612	0.549	0.897
180.093	0.620	0.549	0.885
180.151	0.628	0.613	0.976
180.937	22.671	22.792	1.005
181.076	22.638	22.792	1.007
181.101	22.630	22.792	1.007
181.159	22.572	22.727	1.007
181.170	22.572	22.727	1.007
182.109	1.571	1.808	1.150
183.047	5.633	5.683	1.009
183.080	5.642	5.715	1.013
186.140	0.703	0.645	0.918
187.148	1.935	2.131	1.101
188.937	0.967	1.033	1.068
189.164	1.001	1.065	1.064
191.143	2.680	2.809	1.048
192.093	1.903	2.066	1.086
193.101	4.592	5.102	1.111
193.122	4.518	4.973	1.101
194.154	1.638	1.776	1.084
195.065	1.787	1.550	0.867
195.138	1.787	1.517	0.849
197.132	1.629	1.679	1.030
199.148	3.036	2.938	0.968
201.139	14.565	14.688	1.008
201.233	14.540	14.656	1.008
203.086	1.158	1.097	0.948
203.154	1.166	1.065	0.913
204.187	0.446	0.484	1.084
205.157	1.406	1.259	0.895
205.195	1.389	1.259	0.906
211.148	9.803	10.430	1.064
228.093	7.469	7.427	0.994
228.269	7.486	7.459	0.996
237.164	1.232	1.420	1.153
239.007	1.356	1.259	0.928
239.179	1.364	1.291	0.946
150.000	877.316	875.545	0.998
