m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
118.081	3.161	2.809	0.888
118.086	3.161	2.809	0.888
119.060	9.739	9.137	0.938
119.086	9.683	9.170	0.947
120.081	1.549	1.679	1.084
121.052	35.344	34.477	0.975
121.065	35.352	34.444	0.974
121.089	35.265	34.347	0.974
121.101	35.241	34.348	0.975
122.060	4.464	5.004	1.121
122.084	4.457	4.972	1.116
122.096	4.457	4.972	1.116
123.092	15.790	15.753	0.998
124.039	2.733	2.648	0.969
124.057	2.725	2.648	0.972
125.042	11.987	12.333	1.029
125.060	11.987	12.333	1.029
125.071	11.987	12.333	1.029
125.084	12.010	12.333	1.027
125.096	12.034	12.397	1.030
125.107	12.034	12.365	1.027
125.120	11.995	12.333	1.028
127.112	14.783	14.400	0.974
127.136	14.632	14.239	0.973
127.903	2.852	3.100	1.087
128.120	2.852	3.132	1.098
128.143	2.868	3.197	1.115
128.911	10.200	10.461	1.026
129.045	10.399	10.816	1.040
129.070	10.383	10.784	1.039
129.091	10.351	10.752	1.039
129.127	10.160	10.590	1.042
129.139	10.089	10.526	1.043
129.151	9.914	10.268	1.036
131.060	8.890	9.268	1.043
131.107	8.882	9.268	1.043
131.143	8.715	9.042	1.037
131.154	8.660	9.010	1.040
132.066	1.215	1.259	1.036
132.102	1.223	1.227	1.003
133.065	3.956	3.746	0.947
133.101	3.845	3.649	0.949
135.080	10.461	11.365	1.086
135.117	10.406	11.268	1.083
137.047	16.538	17.434	1.054
137.060	16.530	17.402	1.053
137.060	16.530	17.402	1.053
137.071	16.530	17.402	1.053
137.132	16.514	17.435	1.056
139.148	11.677	11.107	0.951
144.175	2.081	2.260	1.086
145.076	21.810	21.694	0.995
145.122	21.818	21.726	0.996
145.962	2.947	2.873	0.975
145.968	2.939	2.873	0.978
146.970	2.717	2.518	0.927
146.976	2.717	2.518	0.927
148.088	0.746	0.839	1.124
148.125	0.778	0.839	1.078
149.096	6.594	6.522	0.989
151.075	5.402	5.488	1.016
152.120	1.199	1.065	0.888
153.055	11.089	10.848	0.978
153.070	11.097	10.848	0.978
153.127	11.081	10.816	0.976
153.151	11.081	10.816	0.976
153.980	1.938	1.743	0.899
155.086	10.604	9.525	0.898
155.107	10.604	9.525	0.898
155.142	10.580	9.492	0.897
157.159	6.673	6.942	1.040
159.174	13.226	13.851	1.047
161.132	2.041	2.034	0.996
162.128	0.794	0.678	0.854
163.063	4.449	4.133	0.929
163.075	4.449	4.133	0.929
163.099	4.425	4.133	0.934
163.123	4.425	4.101	0.927
163.136	4.425	4.101	0.927
163.148	4.425	4.101	0.927
165.091	3.106	3.099	0.998
165.985	0.865	0.968	1.119
166.062	0.881	0.968	1.099
166.078	0.897	1.000	1.115
166.135	0.881	1.000	1.135
167.070	5.870	5.908	1.006
167.086	5.878	5.908	1.005
174.140	7.395	7.006	0.947
175.148	1.724	1.453	0.843
178.062	0.746	0.904	1.211
178.123	0.691	0.871	1.261
179.086	1.445	1.226	0.849
179.107	1.453	1.226	0.844
179.128	1.461	1.226	0.839
179.929	0.476	0.549	1.152
180.081	0.421	0.452	1.074
180.093	0.429	0.452	1.054
180.151	0.429	0.419	0.979
180.937	8.135	7.201	0.885
181.076	8.190	7.298	0.891
181.101	8.190	7.330	0.895
181.159	8.230	7.362	0.895
181.170	8.214	7.330	0.892
182.109	1.056	1.227	1.161
183.047	5.529	6.102	1.104
183.080	5.513	6.102	1.107
186.140	0.683	0.581	0.851
187.148	1.731	1.614	0.932
188.937	0.818	0.742	0.907
189.164	0.754	0.710	0.941
191.143	1.819	2.099	1.154
192.093	1.390	1.646	1.184
193.101	2.884	3.391	1.176
193.122	2.844	3.359	1.181
194.154	1.199	1.194	0.996
195.065	1.541	1.582	1.027
195.138	1.541	1.614	1.047
197.132	1.628	1.775	1.090
199.148	2.724	2.518	0.924
201.139	13.653	13.655	1.000
201.233	13.597	13.590	0.999
203.086	1.096	1.033	0.942
203.154	1.120	1.033	0.922
204.187	0.445	0.516	1.161
205.157	1.406	1.162	0.827
205.195	1.390	1.130	0.813
211.148	6.340	7.459	1.177
228.093	4.155	4.843	1.166
228.269	4.147	4.778	1.152
237.164	1.072	1.323	1.234
239.007	0.969	1.291	1.333
239.179	0.969	1.227	1.266
150.000	758.413	762.763	1.006
