m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
144.175	1.742	1.646	0.945
145.076	21.770	22.017	1.011
145.122	21.849	22.179	1.015
145.962	3.003	3.358	1.118
145.968	3.016	3.358	1.113
146.970	3.341	3.391	1.015
146.976	3.341	3.391	1.015
148.088	0.909	0.774	0.851
148.125	0.883	0.742	0.840
149.096	25.201	26.084	1.035
151.075	6.864	6.942	1.011
152.120	1.520	1.356	0.892
153.055	7.110	6.619	0.931
153.070	7.097	6.587	0.928
153.127	7.019	6.554	0.934
153.151	7.006	6.554	0.936
153.980	1.364	1.130	0.828
155.086	8.930	9.623	1.078
155.107	8.956	9.623	1.074
155.142	8.943	9.623	1.076
157.159	5.421	5.198	0.959
159.174	7.046	7.362	1.045
161.132	2.366	2.001	0.846
162.128	0.793	0.581	0.733
163.063	4.121	4.327	1.050
163.075	4.108	4.294	1.045
163.099	4.108	4.262	1.038
163.123	4.134	4.262	1.031
163.136	4.147	4.294	1.036
163.148	4.147	4.262	1.028
165.091	2.353	2.648	1.125
165.985	0.975	0.904	0.927
166.062	0.988	0.904	0.915
166.078	0.988	0.904	0.915
166.135	0.988	0.904	0.915
167.070	2.729	2.389	0.875
167.086	2.716	2.389	0.879
174.140	6.174	5.940	0.962
175.148	1.391	1.420	1.021
178.062	0.767	0.904	1.179
178.123	0.780	0.904	1.159
179.086	0.935	0.613	0.655
179.107	0.935	0.645	0.690
179.128	0.909	0.581	0.639
179.929	0.546	0.516	0.946
180.081	0.559	0.548	0.982
180.093	0.546	0.516	0.946
180.151	0.559	0.548	0.982
180.937	2.781	2.906	1.045
181.076	2.769	3.067	1.108
181.101	2.730	3.067	1.124
181.159	2.730	3.003	1.100
181.170	2.730	3.003	1.100
182.109	0.559	0.742	1.329
183.047	4.628	4.424	0.956
183.080	4.602	4.424	0.961
186.140	0.818	0.839	1.025
187.148	1.663	1.485	0.893
188.937	0.832	0.775	0.931
189.164	0.793	0.678	0.855
191.143	2.574	2.486	0.966
192.093	2.210	2.099	0.950
193.101	4.694	4.780	1.018
193.122	4.551	4.618	1.015
194.154	1.846	1.969	1.067
195.065	1.547	1.291	0.835
195.138	1.508	1.323	0.878
197.132	1.248	1.388	1.113
199.148	2.677	2.776	1.037
201.139	14.517	14.526	1.001
201.233	14.439	14.429	0.999
203.086	1.013	1.065	1.051
203.154	1.013	1.000	0.987
204.187	0.429	0.290	0.677
205.157	1.143	1.130	0.988
205.195	1.156	1.162	1.005
211.148	10.205	7.945	0.778
228.093	8.527	6.329	0.742
228.269	8.449	6.329	0.749
237.164	1.234	1.388	1.124
239.007	1.234	1.129	0.915
239.179	1.208	1.065	0.881
150.000	723.776	725.534	1.002
