m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
163.063	4.557	4.263	0.935
163.075	4.582	4.295	0.937
163.099	4.582	4.327	0.944
163.123	4.574	4.295	0.939
163.136	4.557	4.295	0.942
163.148	4.557	4.295	0.942
165.091	2.824	3.035	1.075
165.985	1.106	1.065	0.963
166.062	1.082	1.001	0.925
166.078	1.082	1.001	0.925
166.135	1.106	0.968	0.875
167.070	5.281	5.812	1.100
167.086	5.265	5.812	1.104
174.140	8.219	8.943	1.088
175.148	1.643	1.517	0.923
178.062	1.171	1.065	0.909
178.123	1.123	1.065	0.949
179.086	1.766	1.905	1.079
179.107	1.757	1.905	1.084
179.128	1.749	1.872	1.070
179.929	0.496	0.419	0.845
180.081	0.496	0.452	0.911
180.093	0.496	0.452	0.911
180.151	0.520	0.452	0.868
180.937	17.348	20.308	1.171
181.076	17.315	20.341	1.175
181.101	17.315	20.341	1.175
181.159	17.323	20.341	1.174
181.170	17.323	20.341	1.174
182.109	1.530	1.646	1.076
183.047	6.331	6.264	0.989
183.080	6.331	6.264	0.989
186.140	0.830	0.904	1.089
187.148	1.806	2.163	1.198
188.937	0.846	0.775	0.916
189.164	0.765	0.581	0.760
191.143	2.490	2.938	1.180
192.093	1.920	2.228	1.160
193.101	4.061	4.134	1.018
193.122	3.947	4.037	1.023
194.154	1.416	1.420	1.003
195.065	1.733	1.776	1.025
195.138	1.692	1.711	1.011
197.132	1.676	2.002	1.194
199.148	3.401	3.907	1.149
201.139	14.011	13.688	0.977
201.233	14.011	13.623	0.972
203.086	1.106	1.259	1.138
203.154	1.106	1.291	1.167
204.187	0.374	0.355	0.949
205.157	1.513	1.452	0.960
205.195	1.505	1.420	0.944
211.148	9.327	9.365	1.004
228.093	7.186	8.299	1.155
228.269	7.178	8.266	1.152
237.164	0.984	0.871	0.885
239.007	1.350	1.226	0.908
239.179	1.359	1.259	0.927
150.000	891.176	856.139	0.961
